Train Loss	Train Loss X	Train Loss U	Test Loss	Test Acc.	Epoch Time	
0.066480	0.003596	0.360513	3.143723	31.453596	18.601810	
0.067012	0.002677	0.358039	3.158282	31.876152	18.622956	
0.067489	0.003217	0.357690	2.969680	35.041487	18.643181	
0.064578	0.003459	0.340140	2.912243	35.625384	18.656384	
0.072143	0.003397	0.367594	2.825636	36.804702	18.675950	
0.072727	0.003180	0.370915	2.802799	37.165796	18.697602	
0.075080	0.004590	0.375945	2.846166	37.296404	18.712518	
0.070958	0.002736	0.355119	2.993705	34.691918	18.735556	
0.078045	0.002907	0.384708	3.153851	33.405040	18.752366	
0.076732	0.003651	0.374173	3.185673	33.850645	18.769581	
0.074598	0.003253	0.361698	3.104065	35.440996	18.785913	
0.077218	0.003418	0.363324	2.996366	36.478181	18.800034	
0.074959	0.003056	0.353984	2.981553	36.462815	18.812358	
0.074935	0.003040	0.353945	2.986175	35.694530	18.832061	
0.076712	0.003117	0.350085	2.916906	36.359096	18.849599	
0.073801	0.003230	0.334560	2.900638	37.292563	18.870437	
0.075715	0.002614	0.346550	2.936316	36.966042	18.887372	
0.084139	0.004101	0.371390	3.021851	37.165796	18.900403	
0.076888	0.002602	0.339595	2.902186	38.706208	18.913466	
0.081231	0.003034	0.357469	2.827254	40.158267	18.929296	
0.080118	0.002825	0.349824	2.678702	41.806238	18.947136	
0.079351	0.003041	0.336818	2.572891	43.488783	18.962680	
0.080511	0.002741	0.343258	2.461310	45.036878	18.980985	
0.079596	0.003132	0.337498	2.391509	46.435157	18.996163	
0.084831	0.003797	0.345793	2.295057	48.305931	19.013563	
0.084169	0.003037	0.346162	2.418975	47.622157	19.030818	
0.079833	0.002581	0.329607	2.437274	47.967886	19.049381	
0.082002	0.002700	0.330492	2.418245	48.882145	19.065995	
0.086562	0.002736	0.346118	2.412473	49.200983	19.080575	
0.084412	0.002431	0.338503	2.310195	51.229256	19.097896	
0.084898	0.002942	0.333370	1.961816	56.027197	19.113295	
0.086104	0.002442	0.334648	1.790596	59.403811	19.129188	
0.085444	0.002750	0.330776	1.583184	62.104333	19.147451	
0.086855	0.002134	0.336309	1.499380	63.679318	19.165638	
0.084997	0.002307	0.320739	1.504239	63.902120	19.184600	
0.085746	0.002488	0.322940	1.428487	65.162108	19.201425	
0.088551	0.002359	0.334220	1.396911	65.949600	19.216881	
0.093571	0.002349	0.343426	1.373048	67.278734	19.235371	
0.089043	0.002593	0.325459	1.236806	69.737246	19.250665	
0.088569	0.002290	0.324817	1.220854	70.348033	19.266597	
0.091403	0.002131	0.328250	1.241144	70.421020	19.285721	
0.091310	0.001984	0.326677	1.221118	70.839736	19.301762	
0.089687	0.002139	0.320177	1.180259	71.869238	19.318429	
0.092741	0.001925	0.326489	1.129716	72.645206	19.333801	
0.093797	0.002095	0.326055	1.086052	73.190688	19.350766	
0.090635	0.002054	0.314956	1.054095	73.982022	19.368455	
0.091836	0.002178	0.314977	1.025226	74.896281	19.388297	
0.093728	0.001973	0.317424	1.005861	75.380301	19.405963	
0.096497	0.002045	0.326754	1.013423	75.349570	19.417262	
0.095977	0.001972	0.322891	1.043965	74.919330	19.432478	
0.096137	0.002205	0.316402	1.011811	75.526275	19.448769	
0.094398	0.002100	0.310898	1.003208	75.599262	19.464184	
0.094276	0.001943	0.309985	1.030627	74.781039	19.481587	
0.102836	0.002133	0.330514	1.032562	74.950061	19.499058	
0.096594	0.001725	0.311367	0.979547	76.067916	19.505132	
0.097507	0.001972	0.313552	0.964395	76.847726	19.524767	
0.097892	0.001922	0.307129	0.921634	77.731254	19.544068	
0.098893	0.001808	0.310672	0.889549	78.553319	19.562858	
0.095850	0.001772	0.301050	0.868667	79.202520	19.578485	
0.101480	0.002042	0.311381	0.825647	79.993854	19.595298	
0.099820	0.001568	0.306739	0.818327	80.185925	19.612379	
0.100367	0.001862	0.307529	0.846450	79.740320	19.627788	
0.099615	0.001848	0.299542	0.832337	79.767210	19.645315	
0.102059	0.001662	0.305970	0.872436	79.094960	19.660515	
0.102958	0.001855	0.308125	0.875798	78.753073	19.676575	
0.099898	0.001730	0.294348	0.866362	79.229410	19.694161	
0.103182	0.001504	0.302667	0.796634	80.689152	19.711330	
0.102944	0.001531	0.301882	0.721104	81.776275	19.728133	
0.102783	0.001764	0.296526	0.651005	83.224493	19.747175	
0.101849	0.001566	0.291731	0.683997	82.786570	19.763550	
0.104705	0.001826	0.299285	0.637001	83.685464	19.781331	
0.105417	0.001387	0.298787	0.595264	84.526736	19.800073	
0.104440	0.001542	0.292690	0.560437	85.452520	19.818965	
0.104302	0.001573	0.292207	0.538655	85.905808	19.836053	
0.108272	0.001504	0.300340	0.531928	86.013368	19.853684	
0.106877	0.001637	0.292842	0.500600	86.766288	19.871336	
0.108219	0.001615	0.296637	0.491267	87.085126	19.887694	
0.108226	0.001398	0.294208	0.494984	86.946835	19.905109	
0.110840	0.001519	0.297725	0.483961	87.350184	19.920811	
0.107990	0.001327	0.290488	0.473718	87.523049	19.941087	
0.109299	0.001266	0.291402	0.464022	87.907191	19.963172	
0.112243	0.001502	0.295310	0.460474	88.007068	19.983217	
0.110703	0.001628	0.290867	0.454711	87.899508	20.004516	
0.113217	0.001172	0.295842	0.451120	87.999385	20.023211	
0.114383	0.001469	0.294960	0.445402	88.214505	20.039460	
0.111521	0.001280	0.287976	0.435155	88.360479	20.055549	
0.112619	0.001422	0.287625	0.424776	88.652428	20.070872	
0.110776	0.001244	0.280401	0.430350	88.521819	20.087367	
0.114135	0.001457	0.288455	0.427772	88.571758	20.103644	
0.114522	0.001365	0.286891	0.425766	88.725415	20.119651	
0.114914	0.001391	0.284921	0.423679	88.825292	20.137900	
0.112429	0.001208	0.279142	0.417135	89.059619	20.155472	
0.115639	0.001412	0.283716	0.406529	89.366933	20.172306	
0.117339	0.001302	0.285630	0.407852	89.232483	20.188156	
0.117101	0.001488	0.284585	0.409087	89.201752	20.197606	
0.118924	0.001255	0.286438	0.405310	89.336202	20.216863	
0.115801	0.001183	0.276813	0.402545	89.416872	20.233518	
0.118655	0.001261	0.283519	0.397555	89.582053	20.249784	
0.120297	0.001259	0.284025	0.394828	89.651199	20.265388	
0.118831	0.001147	0.278955	0.397240	89.647357	20.280725	
0.121820	0.001348	0.285563	0.390271	89.893208	20.298326	
0.122720	0.001209	0.284203	0.391230	89.827904	20.315647	
0.120992	0.001406	0.278308	0.387844	89.912415	20.333149	
0.121943	0.001182	0.281044	0.383722	89.927781	20.349404	
0.122645	0.001336	0.278139	0.378187	89.923940	20.365731	
0.122438	0.001539	0.276341	0.377128	89.985403	20.382311	
0.120864	0.001165	0.273597	0.374375	90.162108	20.400208	
0.124860	0.001157	0.278194	0.376851	90.127535	20.415117	
0.123181	0.001137	0.274064	0.374948	90.200522	20.429196	
0.123925	0.001092	0.275614	0.370097	90.373387	20.442423	
0.125028	0.001278	0.273104	0.366031	90.496312	20.456797	
0.124344	0.001154	0.271867	0.359449	90.603872	20.470872	
0.123609	0.001152	0.269398	0.354200	90.811309	20.487219	
0.126602	0.001251	0.271948	0.352970	90.915028	20.503406	
0.126929	0.001207	0.272753	0.350973	90.899662	20.520833	
0.126407	0.001287	0.269967	0.347346	90.807468	20.538136	
0.127610	0.001065	0.269963	0.343848	91.037953	20.555878	
0.123359	0.001025	0.260979	0.346526	90.872772	20.573121	
0.126081	0.001232	0.264196	0.345946	91.003380	20.589916	
0.125630	0.001124	0.261260	0.349615	90.918869	20.606545	
0.125730	0.001056	0.261610	0.348309	90.995698	20.622443	
0.124339	0.001075	0.255923	0.351729	90.980332	20.640708	
0.127396	0.001038	0.260869	0.345863	91.137830	20.659144	
0.127886	0.001042	0.261870	0.347544	91.084050	20.677469	
0.132471	0.001147	0.267494	0.349412	91.080209	20.696053	
0.129503	0.001035	0.261015	0.340938	91.222342	20.714129	
0.127294	0.001099	0.256291	0.338462	91.264597	20.733033	
0.125496	0.000947	0.249098	0.333357	91.352950	20.751104	
0.132229	0.001233	0.261993	0.334910	91.356792	20.769223	
0.129550	0.001139	0.255927	0.331956	91.579594	20.787091	
0.132339	0.000955	0.258725	0.330266	91.641057	20.808339	
0.135042	0.001060	0.263842	0.330809	91.598801	20.829363	
0.129517	0.000879	0.251563	0.332471	91.529656	20.847371	
0.130478	0.001102	0.250912	0.332142	91.514290	20.865269	
0.131983	0.001025	0.253979	0.329474	91.579594	20.883925	
0.132934	0.001120	0.253022	0.327090	91.583436	20.903909	
0.136022	0.001010	0.257932	0.327414	91.629533	20.923767	
0.136474	0.001125	0.258576	0.330344	91.641057	20.944194	
0.136443	0.001051	0.255138	0.333140	91.579594	20.966029	
0.135224	0.001028	0.252603	0.325392	91.794714	20.987008	
0.137120	0.001015	0.255534	0.320947	91.852336	21.007843	
0.132321	0.000974	0.243658	0.319663	91.959896	21.028588	
0.138529	0.001097	0.254947	0.321453	91.844653	21.048964	
0.136166	0.000903	0.249277	0.319917	91.906116	21.069912	
0.140906	0.001116	0.255616	0.314532	92.055931	21.091224	
0.138146	0.001000	0.250781	0.306964	92.248002	21.112552	
0.139020	0.000920	0.249955	0.305764	92.271051	21.134124	
0.137946	0.001022	0.246847	0.309893	92.221112	21.155530	
0.138948	0.001030	0.248552	0.310903	92.209588	21.176809	
0.139265	0.000913	0.245959	0.315327	92.198064	21.198760	
0.142738	0.000982	0.252010	0.318248	92.048248	21.220657	
0.140557	0.001038	0.246915	0.317101	92.175015	21.242182	
0.143040	0.001051	0.248967	0.317787	92.109711	21.264023	
0.142519	0.001012	0.248122	0.315597	92.128918	21.285230	
0.140434	0.001007	0.242296	0.310772	92.274892	21.306111	
0.145181	0.000910	0.249550	0.310724	92.255685	21.326796	
0.144075	0.001048	0.247399	0.310785	92.194222	21.346968	
0.145951	0.000959	0.247546	0.309935	92.363245	21.367716	
0.146404	0.001634	0.247074	0.307415	92.413184	21.387821	
0.141566	0.000953	0.238996	0.309562	92.320990	21.408318	
0.148577	0.001033	0.248495	0.305043	92.466964	21.430037	
0.146670	0.001062	0.245235	0.301947	92.574524	21.451271	
0.148099	0.001042	0.245490	0.306270	92.509219	21.472424	
0.148771	0.000827	0.245933	0.306394	92.459281	21.494475	
0.146072	0.000957	0.241150	0.304626	92.559158	21.516075	
0.146904	0.000973	0.239476	0.305516	92.505378	21.537092	
0.146255	0.000913	0.238510	0.300578	92.647511	21.557587	
0.150906	0.000935	0.244866	0.298419	92.712815	21.578869	
0.148334	0.001040	0.238653	0.299842	92.597572	21.600196	
0.145892	0.000861	0.234987	0.298447	92.570682	21.620518	
0.149545	0.000770	0.238698	0.301183	92.624462	21.642141	
0.151829	0.000872	0.241531	0.297202	92.766595	21.663549	
0.149424	0.000927	0.237010	0.299445	92.693608	21.686106	
0.150208	0.000910	0.235928	0.301702	92.659035	21.709243	
0.154046	0.000852	0.242084	0.296260	92.774278	21.731830	
0.149490	0.000860	0.233167	0.297932	92.666718	21.753613	
0.152355	0.001028	0.236217	0.300721	92.551475	21.776014	
0.151378	0.000919	0.234842	0.301164	92.601414	21.795559	
0.154500	0.000924	0.236841	0.296368	92.666718	21.818548	
0.154830	0.000947	0.237312	0.292666	92.778119	21.838373	
0.152765	0.000966	0.232844	0.291423	92.743546	21.861548	
0.150555	0.000886	0.228066	0.297518	92.705132	21.882280	
0.154574	0.000821	0.234291	0.296135	92.639828	21.902040	
0.156512	0.000889	0.234656	0.291652	92.824216	21.923494	
0.155398	0.000853	0.232726	0.294346	92.785802	21.944471	
0.157126	0.000874	0.234408	0.286686	93.054702	21.965578	
0.156554	0.000902	0.231669	0.288673	92.977873	21.986174	
0.153548	0.000943	0.227133	0.286707	92.993239	22.006674	
0.155623	0.000970	0.228100	0.290630	92.881838	22.026852	
0.154101	0.000824	0.225511	0.291997	92.858789	22.047119	
0.155653	0.000771	0.227179	0.295453	92.824216	22.067018	
0.160261	0.000840	0.231884	0.295720	92.877996	22.087495	
0.158876	0.000831	0.229883	0.295525	92.893362	22.107464	
0.160083	0.000864	0.229613	0.292541	92.774278	22.127288	
0.159395	0.000810	0.228077	0.284077	93.120006	22.147739	
0.159706	0.000958	0.227661	0.278047	93.200676	22.168239	
0.162340	0.000791	0.229758	0.280599	93.196835	22.188044	
0.164644	0.000791	0.233037	0.279771	93.166103	22.207922	
0.161402	0.000837	0.226471	0.278985	93.265980	22.228452	
0.163141	0.000873	0.228246	0.283136	93.027812	22.248696	
0.159740	0.000755	0.222994	0.281669	93.146896	22.269888	
0.165570	0.000885	0.229127	0.281564	93.173786	22.290698	
0.164561	0.000795	0.227848	0.279173	93.242932	22.310395	
0.163871	0.000714	0.225072	0.274218	93.315919	22.331254	
0.162918	0.000883	0.223016	0.271913	93.419637	22.354774	
0.165976	0.000745	0.226616	0.271517	93.442686	22.374964	
0.165897	0.000894	0.224685	0.273359	93.388906	22.397436	
0.163191	0.000635	0.221353	0.273146	93.315919	22.419178	
0.169477	0.000799	0.227574	0.271183	93.331285	22.438731	
0.171063	0.000939	0.229221	0.272976	93.373540	22.459766	
0.167154	0.000757	0.223167	0.270207	93.350492	22.479281	
0.165767	0.000751	0.220020	0.273125	93.308236	22.500958	
0.169956	0.000781	0.225567	0.276980	93.269822	22.523566	
0.165562	0.000821	0.217399	0.275439	93.362016	22.547009	
0.167978	0.000714	0.220719	0.268290	93.473417	22.570149	
0.170609	0.000809	0.222748	0.271180	93.392747	22.593235	
0.169605	0.000785	0.220500	0.269930	93.400430	22.614622	
0.167532	0.000696	0.217568	0.270499	93.446527	22.635793	
0.170958	0.000764	0.220048	0.266750	93.511832	22.657481	
0.171127	0.000802	0.220219	0.265316	93.496466	22.681179	
0.167752	0.000682	0.214371	0.268064	93.561770	22.706444	
0.170342	0.000831	0.216974	0.271759	93.427320	22.729929	
0.169987	0.000756	0.215825	0.268914	93.546404	22.755614	
0.173558	0.000827	0.218907	0.268927	93.557929	22.781769	
0.170491	0.000690	0.215193	0.273815	93.419637	22.807632	
0.173222	0.000765	0.216456	0.272002	93.469576	22.835060	
0.177555	0.000757	0.221864	0.268352	93.584819	22.860615	
0.177789	0.000668	0.220934	0.264640	93.703903	22.886279	
0.177201	0.000762	0.219263	0.262016	93.826829	22.912517	
0.179459	0.000862	0.221418	0.262194	93.703903	22.936955	
0.177348	0.000735	0.217370	0.265514	93.619392	22.961534	
0.181128	0.000909	0.221809	0.265888	93.638599	22.986066	
0.172579	0.000739	0.209708	0.263590	93.634757	23.016439	
0.175897	0.000696	0.213579	0.264825	93.615550	23.044253	
0.179623	0.000773	0.216888	0.262368	93.665489	23.071032	
0.177967	0.000707	0.214050	0.261485	93.692379	23.098285	
0.180437	0.000665	0.216653	0.261906	93.661647	23.125271	
0.178817	0.000735	0.213033	0.260543	93.853718	23.152299	
0.181851	0.000686	0.216721	0.264629	93.711586	23.179710	
0.186019	0.000701	0.219872	0.264946	93.734634	23.207224	
0.184258	0.000788	0.217447	0.262227	93.750000	23.238111	
0.181058	0.000746	0.212592	0.262891	93.746159	23.265986	
0.180915	0.000645	0.211693	0.263385	93.757683	23.293261	
0.185531	0.000686	0.216548	0.262256	93.703903	23.320813	
0.186310	0.000651	0.216040	0.263128	93.730793	23.347098	
0.179927	0.000731	0.208519	0.264404	93.734634	23.372970	
0.183162	0.000604	0.210582	0.265721	93.688537	23.400061	
0.181606	0.000692	0.208621	0.261895	93.750000	23.426797	
0.183660	0.000631	0.209797	0.257478	93.815304	23.453449	
0.186685	0.000691	0.212565	0.257308	93.853719	23.480753	
0.186586	0.000889	0.211473	0.262667	93.684696	23.508187	
0.187023	0.000707	0.211049	0.263106	93.669330	23.536460	
0.185605	0.000681	0.209223	0.262292	93.592502	23.564135	
0.185698	0.000754	0.207657	0.265216	93.569453	23.591172	
0.186399	0.000709	0.208494	0.265917	93.573294	23.619596	
0.190946	0.000698	0.211994	0.260629	93.746159	23.650626	
0.188397	0.000649	0.208972	0.258581	93.830670	23.679360	
0.187926	0.000587	0.207400	0.260879	93.780731	23.709811	
0.190480	0.000752	0.209354	0.263198	93.761524	23.741959	
0.190322	0.000725	0.208541	0.261049	93.807621	23.773464	
0.187087	0.000608	0.204010	0.259671	93.884450	23.806800	
0.192414	0.000731	0.209453	0.257701	93.857560	23.838214	
0.191500	0.000660	0.207013	0.260074	93.888291	23.872015	
0.191469	0.000682	0.206956	0.255350	93.830670	23.898995	
0.194617	0.000584	0.208838	0.259945	93.753841	23.926009	
0.192710	0.000646	0.206590	0.265284	93.569453	23.953566	
0.194682	0.000617	0.207508	0.262079	93.711586	23.981164	
0.193031	0.000679	0.205175	0.259573	93.776890	24.005278	
0.192184	0.000655	0.203468	0.257956	93.830670	24.030268	
0.195239	0.000611	0.205887	0.256048	93.907498	24.054329	
0.195519	0.000635	0.205662	0.255250	93.945913	24.079353	
0.191116	0.000566	0.199921	0.253182	93.988168	24.103841	
0.194687	0.000585	0.203468	0.250544	94.118777	24.128039	
0.195317	0.000589	0.202644	0.250695	94.076521	24.154307	
0.194518	0.000635	0.201765	0.253723	94.034266	24.182899	
0.199314	0.000672	0.205170	0.254876	94.107253	24.212825	
0.198046	0.000641	0.203773	0.249908	94.157191	24.241387	
0.198822	0.000743	0.203223	0.250474	94.141825	24.268447	
0.198642	0.000616	0.202778	0.252194	94.011217	24.293860	
0.200924	0.000693	0.204065	0.247829	94.157191	24.322029	
0.202247	0.000672	0.204775	0.249125	94.122618	24.348610	
0.206689	0.000679	0.208554	0.249380	94.076521	24.373288	
0.204209	0.000672	0.205139	0.249748	94.011217	24.398096	
0.202355	0.000644	0.202853	0.247821	94.041948	24.423212	
0.198897	0.000695	0.198202	0.249187	94.084204	24.447903	
0.200686	0.000548	0.199902	0.248851	94.091887	24.471163	
0.200585	0.000655	0.198380	0.250275	94.061156	24.499331	
0.205450	0.000718	0.203116	0.252051	93.992010	24.527841	
0.204993	0.000638	0.201211	0.248637	94.130301	24.556630	
0.203318	0.000619	0.199581	0.248251	94.103411	24.582314	
0.207256	0.000595	0.202094	0.247885	94.145667	24.608331	
0.206835	0.000607	0.201505	0.243954	94.203288	24.634025	
0.209811	0.000669	0.203130	0.240250	94.234020	24.661363	
0.206158	0.000625	0.199305	0.244188	94.203288	24.687098	
0.204182	0.000570	0.196442	0.243466	94.280117	24.712763	
0.209913	0.000582	0.201461	0.239388	94.479871	24.738074	
0.211461	0.000719	0.201942	0.238614	94.387677	24.763808	
0.206873	0.000528	0.197106	0.238809	94.399201	24.788050	
0.210488	0.000760	0.199601	0.236535	94.403042	24.814261	
0.207248	0.000585	0.195947	0.237472	94.406884	24.838140	
0.208467	0.000765	0.196343	0.237078	94.441457	24.862830	
0.213265	0.000639	0.200118	0.238381	94.472188	24.888577	
0.212570	0.000503	0.199117	0.239053	94.499078	24.912881	
0.215298	0.000638	0.200558	0.240336	94.491395	24.936823	
0.210216	0.000562	0.195505	0.242761	94.410725	24.960532	
0.214865	0.000563	0.198773	0.245633	94.326214	24.986756	
0.213880	0.000618	0.197495	0.248464	94.264751	25.014679	
0.211641	0.000663	0.194281	0.251261	94.195605	25.039917	
0.213269	0.000547	0.195663	0.249788	94.149508	25.065002	
0.213891	0.000644	0.194968	0.246365	94.241703	25.090268	
0.214176	0.000607	0.195096	0.241644	94.330055	25.115191	
0.216912	0.000642	0.196330	0.242370	94.291641	25.141775	
0.220369	0.000502	0.199469	0.245634	94.245544	25.167641	
0.216970	0.000611	0.195028	0.244103	94.272434	25.193547	
0.209266	0.000587	0.188028	0.240615	94.322372	25.219266	
0.215539	0.000527	0.192458	0.241675	94.326214	25.245489	
0.218054	0.000528	0.194659	0.242737	94.391518	25.271736	
0.213863	0.000543	0.189618	0.241338	94.429932	25.298135	
0.215928	0.000564	0.191391	0.239457	94.433774	25.323645	
0.224317	0.000587	0.197500	0.238670	94.418408	25.349639	
0.215346	0.000666	0.189481	0.239793	94.307007	25.375622	
0.217549	0.000555	0.190241	0.241215	94.418408	25.400997	
0.218840	0.000647	0.191256	0.240168	94.464505	25.427052	
0.225198	0.000596	0.195572	0.244755	94.299324	25.453696	
0.218160	0.000568	0.189412	0.245209	94.322372	25.480324	
0.223008	0.000518	0.192424	0.242007	94.368470	25.506111	
0.220144	0.000523	0.189867	0.240852	94.437615	25.531957	
0.226809	0.000567	0.194356	0.242943	94.372311	25.558395	
0.227075	0.000556	0.194486	0.248041	94.287800	25.584590	
0.224941	0.000559	0.191473	0.249059	94.249385	25.610749	
0.228177	0.000553	0.194088	0.248301	94.295482	25.637812	
0.225414	0.000582	0.190586	0.246321	94.322372	25.665429	
0.227164	0.000516	0.191920	0.240286	94.426091	25.694128	
0.223938	0.000492	0.188166	0.237147	94.537492	25.721734	
0.227403	0.000585	0.190741	0.239311	94.533651	25.749476	
0.226340	0.000455	0.188975	0.236518	94.572065	25.780360	
0.227574	0.000565	0.189584	0.236424	94.641211	25.810197	
0.224174	0.000582	0.185843	0.235503	94.514444	25.840067	
0.228986	0.000662	0.189381	0.241010	94.418408	25.867856	
0.236493	0.000521	0.194867	0.239128	94.522127	25.896337	
0.225537	0.000405	0.185436	0.237511	94.564382	25.924304	
0.232295	0.000571	0.190133	0.235258	94.595114	25.950985	
0.228967	0.000538	0.186859	0.234554	94.587431	25.977356	
0.237751	0.000569	0.193371	0.234954	94.556699	26.004167	
0.231538	0.000483	0.187704	0.236819	94.522127	26.031083	
0.231470	0.000483	0.187129	0.234107	94.552858	26.060211	
0.230492	0.000521	0.185543	0.231725	94.610479	26.089478	
0.235956	0.000541	0.189517	0.232152	94.683466	26.119007	
0.235153	0.000622	0.187915	0.230255	94.606638	26.147853	
0.233687	0.000519	0.186535	0.229148	94.629687	26.177548	
0.230431	0.000484	0.182980	0.232232	94.564382	26.206832	
0.232307	0.000509	0.184286	0.232919	94.579748	26.235880	
0.231449	0.000482	0.182532	0.233412	94.568224	26.265448	
0.236697	0.000511	0.186519	0.237607	94.403042	26.294379	
0.236728	0.000416	0.185570	0.237153	94.487554	26.323455	
0.236427	0.000491	0.185035	0.235813	94.522127	26.352211	
0.235095	0.000480	0.183114	0.233789	94.564382	26.381732	
0.238124	0.000489	0.185083	0.236161	94.487554	26.410764	
0.238782	0.000511	0.184840	0.238982	94.510602	26.440002	
0.242105	0.000594	0.186798	0.234931	94.560541	26.469690	
0.237352	0.000442	0.182678	0.235633	94.622004	26.499430	
0.242230	0.000444	0.185736	0.230628	94.668101	26.528690	
0.234708	0.000587	0.179446	0.230789	94.687308	26.557711	
0.241831	0.000461	0.184143	0.232705	94.656577	26.586695	
0.243127	0.000512	0.184849	0.230139	94.710356	26.615543	
0.243995	0.000505	0.184477	0.227991	94.741088	26.644731	
