Train Loss	Train Loss X	Train Loss U	Val Loss	Val Acc.	Test Loss	Test Acc.	Epoch Time	
0.040462	0.002705	0.151029	2.590082	55.720000	2.631805	55.530000	75.179859	
0.044528	0.005035	0.157971	2.572554	55.820000	2.612975	55.480000	75.170541	
0.054459	0.009054	0.181619	2.541612	55.900000	2.574060	55.610000	75.169858	
0.039286	0.001240	0.152184	2.545717	56.600000	2.582379	56.080000	75.168694	
0.044690	0.003572	0.164472	2.540819	57.020000	2.581155	56.390000	75.170771	
0.038110	0.001322	0.147154	2.563274	57.080000	2.598962	56.610000	75.163821	
0.059573	0.010599	0.195898	2.467484	56.720000	2.490105	56.860000	75.158471	
0.041029	0.001284	0.158978	2.411853	57.900000	2.434527	57.760000	75.158580	
0.043749	0.002692	0.164229	2.407568	58.240000	2.432230	58.180000	75.159822	
0.056221	0.006790	0.197726	2.407134	58.740000	2.428553	58.320000	75.150587	
0.040731	0.001605	0.156507	2.436248	59.000000	2.465175	58.690000	75.143811	
0.044929	0.002017	0.171648	2.471539	59.300000	2.502671	58.570000	75.144198	
0.050054	0.004694	0.181440	2.406052	59.320000	2.452958	58.900000	75.144545	
0.047042	0.003979	0.172252	2.429573	59.440000	2.478598	58.980000	75.141585	
0.043307	0.001607	0.166801	2.438969	59.540000	2.478920	59.310000	75.139615	
0.047490	0.003969	0.174085	2.403678	59.940000	2.443194	59.590000	75.137798	
0.097908	0.022211	0.302788	2.115091	58.960000	2.142888	58.940000	75.133287	
0.049102	0.001974	0.188515	2.172807	60.140000	2.202419	59.620000	75.133563	
0.043896	0.001449	0.169789	2.211506	60.500000	2.244914	59.940000	75.130941	
0.057731	0.009574	0.192626	2.217322	60.520000	2.257361	60.070000	75.133461	
0.049577	0.001613	0.191855	2.214007	60.380000	2.266971	60.300000	75.135968	
0.040333	0.001197	0.156542	2.226010	60.720000	2.272235	60.500000	75.136482	
0.043752	0.001785	0.167866	2.272464	60.580000	2.311739	60.410000	75.134311	
0.050535	0.003394	0.188563	2.282877	60.840000	2.331175	60.160000	75.130333	
0.056587	0.005922	0.202663	2.190647	61.300000	2.221054	60.750000	75.130379	
0.044262	0.001636	0.170503	2.228862	61.740000	2.256313	60.950000	75.135512	
0.061409	0.007410	0.215994	2.226001	61.320000	2.254388	60.950000	75.133901	
0.041067	0.000770	0.161190	2.211733	61.460000	2.228118	61.440000	75.132446	
0.049296	0.003140	0.184626	2.163118	62.140000	2.173763	62.000000	75.132558	
0.044772	0.001584	0.172752	2.128255	62.480000	2.149219	62.480000	75.133009	
0.052128	0.003244	0.195537	2.093622	62.820000	2.123477	62.600000	75.132956	
0.055194	0.004214	0.203920	2.101279	63.060000	2.127734	62.860000	75.132272	
0.044895	0.000987	0.175630	2.100711	63.460000	2.126712	63.010000	75.128711	
0.052937	0.002789	0.200593	2.075473	63.740000	2.112212	63.150000	75.128911	
0.051952	0.002634	0.197273	2.079733	64.480000	2.115586	63.340000	75.129862	
0.047355	0.001315	0.184161	2.099346	64.160000	2.137243	63.450000	75.128566	
0.065218	0.010125	0.220371	2.067693	63.840000	2.110993	63.210000	75.129047	
0.049956	0.001001	0.195817	2.019378	64.120000	2.063690	63.260000	75.129022	
0.046645	0.001095	0.182200	2.013027	64.300000	2.055296	64.000000	75.130144	
0.054294	0.002937	0.205430	2.024725	64.360000	2.058389	64.090000	75.128437	
0.048239	0.001488	0.187001	2.038124	64.580000	2.060204	64.140000	75.128407	
0.051031	0.002072	0.195837	2.061801	64.740000	2.087270	64.050000	75.129059	
0.050914	0.001777	0.196546	2.076514	64.800000	2.103459	64.210000	75.124041	
0.050623	0.001415	0.196833	2.084872	65.240000	2.107862	64.770000	75.123627	
0.235437	0.078905	0.626129	1.427194	51.660000	1.442448	51.280000	75.121996	
0.075006	0.002406	0.290403	1.453232	59.260000	1.474923	58.820000	75.122709	
0.063292	0.001962	0.245319	1.586065	62.520000	1.613171	61.640000	75.122367	
0.058797	0.001981	0.227266	1.681075	63.680000	1.711589	62.900000	75.120745	
0.059240	0.002192	0.228191	1.758476	64.420000	1.784136	63.340000	75.117926	
0.055846	0.002298	0.214192	1.818204	64.600000	1.845404	63.730000	75.117554	
0.062580	0.003906	0.234694	1.875735	65.040000	1.905172	63.960000	75.117801	
0.056398	0.002455	0.215769	1.917888	65.560000	1.953779	64.130000	75.117295	
0.049825	0.001235	0.194358	1.942474	65.480000	1.977958	64.270000	75.114179	
0.060508	0.004593	0.223659	2.004107	65.380000	2.030917	64.150000	75.111622	
0.049900	0.001507	0.193572	2.002091	65.780000	2.026413	64.820000	75.108987	
0.051793	0.002050	0.198974	1.991927	65.940000	2.020485	64.790000	75.105622	
0.064295	0.006075	0.232881	1.977417	66.020000	2.008792	64.980000	75.103286	
0.051274	0.001580	0.198778	1.972354	65.920000	2.003105	65.180000	75.101008	
0.048551	0.001391	0.188639	1.988077	66.320000	2.024018	65.280000	75.101895	
0.048689	0.001111	0.190314	1.990955	66.280000	2.026414	65.550000	75.100799	
0.059388	0.003940	0.221794	1.980372	66.060000	2.020599	65.590000	75.101010	
0.049538	0.001523	0.192059	1.969814	66.440000	2.000387	65.940000	75.097433	
0.047482	0.001241	0.184964	1.981531	66.900000	2.015266	66.110000	75.097118	
0.054810	0.002807	0.208011	1.976260	66.960000	2.006922	65.880000	75.098050	
0.059458	0.005017	0.217762	1.972730	66.720000	2.006497	65.830000	75.100949	
0.053412	0.001504	0.207632	1.937762	66.640000	1.974186	65.540000	75.100995	
0.047898	0.000888	0.188044	1.946089	66.960000	1.977223	65.750000	75.104713	
0.048843	0.000919	0.191699	1.927121	67.160000	1.963107	66.240000	75.107323	
0.059755	0.004690	0.220259	1.922397	67.020000	1.962259	66.190000	75.105329	
0.052954	0.000917	0.208150	1.876015	67.300000	1.922969	66.270000	75.104360	
0.053612	0.002001	0.206444	1.857747	67.700000	1.908342	66.810000	75.104392	
0.055309	0.002054	0.213021	1.811202	67.780000	1.855289	67.370000	75.105235	
0.050542	0.001148	0.197577	1.822111	67.900000	1.873190	67.370000	75.104567	
0.053791	0.001398	0.209570	1.837735	67.920000	1.884956	67.440000	75.102799	
0.062025	0.003492	0.234130	1.844686	68.000000	1.892927	67.120000	75.102232	
0.049434	0.000750	0.194735	1.848246	68.140000	1.889745	67.450000	75.101589	
0.051256	0.001239	0.200065	1.866844	68.400000	1.912001	67.380000	75.102042	
0.052080	0.001098	0.203929	1.853651	68.780000	1.893701	67.630000	75.101760	
0.061123	0.003722	0.229605	1.861570	68.480000	1.902034	67.480000	75.104354	
0.050996	0.000842	0.200616	1.860846	68.200000	1.894020	67.450000	75.105926	
0.054867	0.001503	0.213456	1.863701	68.620000	1.899096	67.360000	75.107918	
0.054525	0.001659	0.211466	1.838459	68.640000	1.872438	67.690000	75.109827	
0.054749	0.001456	0.213172	1.825131	68.520000	1.864596	67.740000	75.112034	
0.056152	0.001910	0.216968	1.821067	68.680000	1.859997	67.940000	75.112873	
0.063283	0.003805	0.237911	1.775256	68.360000	1.808074	68.040000	75.114331	
0.054828	0.000929	0.215596	1.785212	68.820000	1.830539	68.150000	75.114476	
0.062381	0.002911	0.237882	1.824808	68.700000	1.865262	67.810000	75.112707	
0.053292	0.000819	0.209889	1.810677	69.020000	1.848303	68.090000	75.112748	
0.058406	0.002325	0.224326	1.811417	69.080000	1.849074	68.320000	75.113093	
0.054359	0.000930	0.213718	1.822095	68.960000	1.860490	68.430000	75.113990	
0.059022	0.002257	0.227059	1.783508	69.180000	1.827861	68.410000	75.114940	
0.058457	0.001385	0.228286	1.790342	69.060000	1.832520	68.400000	75.115479	
0.058838	0.001774	0.228258	1.779055	69.120000	1.821540	68.390000	75.117182	
0.057611	0.001377	0.224937	1.770803	69.400000	1.814074	68.680000	75.118231	
0.055690	0.000834	0.219424	1.783915	69.400000	1.830415	68.750000	75.119254	
0.057868	0.001755	0.224449	1.779307	69.360000	1.824561	68.850000	75.120734	
0.060595	0.003076	0.230076	1.777837	69.680000	1.819665	69.050000	75.123003	
0.060118	0.001503	0.234461	1.753060	69.860000	1.803710	68.960000	75.124299	
0.055396	0.001131	0.217062	1.740911	70.100000	1.803094	68.860000	75.124809	
0.058454	0.001424	0.228121	1.733132	70.480000	1.792183	68.910000	75.124114	
0.057287	0.001190	0.224387	1.748131	70.420000	1.811395	69.050000	75.122302	
0.059017	0.001330	0.230748	1.760818	70.100000	1.828247	69.010000	75.122491	
0.057707	0.001237	0.225880	1.754048	70.580000	1.823493	69.110000	75.121082	
0.062051	0.001471	0.242319	1.757735	70.300000	1.824371	69.020000	75.119194	
0.062455	0.001869	0.242344	1.740017	70.440000	1.813768	69.030000	75.120012	
0.065222	0.002141	0.252323	1.725205	70.580000	1.800806	69.070000	75.121006	
0.057575	0.001038	0.226150	1.719435	70.520000	1.786631	69.340000	75.120300	
0.057206	0.000748	0.225834	1.729136	70.280000	1.802926	69.520000	75.121488	
0.080774	0.007987	0.291147	1.684167	69.680000	1.739085	69.290000	75.122010	
0.058533	0.000623	0.231639	1.681239	69.760000	1.731282	69.240000	75.124051	
0.058901	0.000986	0.231662	1.697162	69.840000	1.751204	69.320000	75.125374	
0.058370	0.000938	0.229728	1.685813	70.260000	1.743625	69.660000	75.128001	
0.059098	0.001023	0.232300	1.671035	70.140000	1.734280	69.820000	75.128950	
0.061259	0.001241	0.240075	1.675621	70.020000	1.736354	69.820000	75.129713	
0.058782	0.001065	0.230867	1.681121	70.640000	1.742626	69.970000	75.131035	
0.064224	0.001634	0.250358	1.634108	70.800000	1.684934	70.090000	75.132583	
0.060139	0.001198	0.235761	1.686602	70.640000	1.736683	69.810000	75.132460	
0.077898	0.006544	0.285417	1.680191	70.040000	1.725527	68.920000	75.133356	
0.058933	0.000846	0.232350	1.682022	70.500000	1.726531	69.210000	75.135855	
0.057716	0.000806	0.227640	1.688081	70.360000	1.744479	69.470000	75.135769	
0.065999	0.002526	0.253892	1.688129	70.640000	1.751942	69.440000	75.136086	
0.060819	0.001062	0.239030	1.677805	70.620000	1.741893	69.630000	75.137864	
0.064070	0.001628	0.249769	1.671426	70.760000	1.732570	69.760000	75.140610	
0.059150	0.000928	0.232889	1.681133	70.900000	1.740251	69.990000	75.141451	
0.070726	0.003061	0.270659	1.708759	69.620000	1.765897	69.070000	75.142012	
0.058472	0.000810	0.230651	1.694748	70.000000	1.748584	69.640000	75.143566	
0.059087	0.000970	0.232468	1.691315	70.320000	1.744480	69.770000	75.144879	
0.061854	0.001160	0.242777	1.686034	70.440000	1.730405	70.150000	75.146098	
0.065037	0.001489	0.254193	1.688882	70.400000	1.740841	69.930000	75.148361	
0.062409	0.001045	0.245455	1.684912	70.440000	1.743360	70.060000	75.150226	
0.066802	0.002260	0.258171	1.665634	70.940000	1.715177	70.300000	75.151433	
0.060287	0.000740	0.238185	1.668025	70.680000	1.716621	70.410000	75.153451	
0.061801	0.001032	0.243075	1.656715	70.920000	1.709809	70.300000	75.154596	
0.067392	0.002160	0.260929	1.650429	70.600000	1.701390	70.210000	75.155084	
0.063930	0.001173	0.251026	1.643683	70.900000	1.694470	70.310000	75.155337	
0.063690	0.001400	0.249160	1.656989	71.040000	1.712160	70.360000	75.155884	
0.062579	0.000943	0.246545	1.634274	71.240000	1.697625	70.590000	75.157350	
0.066325	0.001804	0.258085	1.603150	71.520000	1.664070	70.700000	75.158161	
0.062933	0.001012	0.247681	1.625535	71.400000	1.681363	70.820000	75.159681	
0.063185	0.001103	0.248331	1.631828	71.160000	1.684792	70.840000	75.161477	
0.067379	0.001906	0.261892	1.646966	71.420000	1.700928	70.730000	75.163177	
0.060596	0.000809	0.239149	1.645347	71.640000	1.698815	70.940000	75.163365	
0.066800	0.001723	0.260308	1.633262	71.480000	1.686396	70.990000	75.163594	
0.062373	0.000908	0.245859	1.626198	71.640000	1.684936	71.110000	75.165214	
0.066477	0.001379	0.260394	1.616932	71.880000	1.676439	71.170000	75.166091	
0.064846	0.001223	0.254491	1.602799	72.060000	1.667049	71.110000	75.166829	
0.064241	0.001092	0.252594	1.630629	71.820000	1.696992	70.780000	75.167054	
0.068940	0.001877	0.268255	1.611911	71.700000	1.674701	70.550000	75.167490	
0.062491	0.000754	0.246948	1.605264	71.940000	1.667841	70.700000	75.169103	
0.065616	0.001268	0.257390	1.614093	72.200000	1.671565	70.810000	75.169153	
0.066495	0.002044	0.257805	1.652364	71.740000	1.713344	70.670000	75.171115	
0.075877	0.003242	0.290541	1.575030	71.760000	1.626993	70.870000	75.171688	
0.066376	0.001629	0.258990	1.594198	71.900000	1.638057	70.920000	75.172886	
0.062477	0.000885	0.246369	1.604544	72.000000	1.651032	70.950000	75.173879	
0.061609	0.000801	0.243233	1.612357	72.180000	1.661815	71.240000	75.173924	
0.070456	0.002109	0.273387	1.602997	72.420000	1.651197	71.240000	75.174523	
0.065447	0.001000	0.257785	1.616575	72.400000	1.670262	71.130000	75.175076	
0.068449	0.002091	0.265430	1.604299	72.440000	1.664806	71.350000	75.176583	
0.063439	0.001031	0.249632	1.598063	72.400000	1.656063	71.800000	75.176320	
0.064844	0.001242	0.254407	1.613588	71.860000	1.675832	71.440000	75.175748	
0.067313	0.001524	0.263159	1.613012	71.800000	1.683502	71.200000	75.176303	
0.077438	0.004034	0.293617	1.564480	71.680000	1.633778	71.030000	75.177677	
0.065676	0.001364	0.257247	1.568365	71.660000	1.634299	71.140000	75.176928	
0.062699	0.000787	0.247648	1.576465	71.920000	1.639168	71.330000	75.175518	
0.065879	0.001138	0.258964	1.600439	71.900000	1.660726	71.090000	75.174478	
0.064968	0.000948	0.256081	1.619521	71.720000	1.677632	71.240000	75.174519	
0.064609	0.000984	0.254500	1.623135	71.860000	1.684214	71.300000	75.174336	
0.065490	0.001263	0.256905	1.639581	71.880000	1.697649	71.160000	75.173783	
0.067313	0.001054	0.265037	1.632344	72.020000	1.695840	70.960000	75.174009	
0.066556	0.001225	0.261326	1.613700	71.980000	1.679364	71.310000	75.172658	
0.065273	0.001021	0.257007	1.614681	71.940000	1.686031	71.270000	75.172075	
0.071568	0.002406	0.276648	1.614008	72.000000	1.682577	71.350000	75.171526	
0.067930	0.001148	0.267127	1.624388	71.820000	1.686542	71.180000	75.171965	
0.063790	0.000774	0.252062	1.615224	71.860000	1.676371	71.400000	75.172927	
0.066870	0.001041	0.263316	1.621004	72.420000	1.687647	71.120000	75.173386	
0.069497	0.001603	0.271577	1.622014	72.340000	1.694363	71.010000	75.173242	
0.065642	0.000944	0.258790	1.594701	72.340000	1.671707	71.130000	75.173124	
0.066906	0.001201	0.262820	1.577879	72.520000	1.659387	71.170000	75.173188	
0.067102	0.001085	0.264071	1.587890	72.580000	1.669925	71.280000	75.173668	
0.065619	0.001042	0.258310	1.584249	72.680000	1.662476	71.580000	75.173906	
0.068245	0.001453	0.267167	1.591153	72.380000	1.661303	71.480000	75.173311	
0.066858	0.001053	0.263218	1.589478	72.420000	1.663176	71.460000	75.173927	
0.066728	0.001165	0.262252	1.582428	72.600000	1.655118	71.710000	75.173959	
0.067284	0.001006	0.265112	1.593368	72.380000	1.660022	71.470000	75.174174	
0.067297	0.000960	0.265344	1.605954	72.320000	1.673933	71.520000	75.174080	
0.066017	0.000815	0.260806	1.633464	72.400000	1.700003	71.320000	75.175177	
0.070254	0.001917	0.273348	1.577296	72.620000	1.634998	71.590000	75.176702	
0.067972	0.001025	0.267790	1.560036	72.600000	1.610355	72.050000	75.177456	
0.072533	0.002128	0.281621	1.579312	72.520000	1.631641	71.750000	75.179087	
0.068180	0.000825	0.269419	1.574716	72.400000	1.625779	71.730000	75.179166	
0.069569	0.001227	0.273368	1.565171	72.540000	1.622402	71.910000	75.180061	
0.067163	0.000925	0.264952	1.576991	72.440000	1.630124	71.790000	75.180747	
0.068274	0.000958	0.269263	1.569098	72.480000	1.621358	71.830000	75.181230	
0.068119	0.000977	0.268567	1.585757	72.400000	1.639330	71.720000	75.181311	
0.068658	0.001190	0.269872	1.574980	72.300000	1.624537	71.880000	75.183139	
0.068514	0.000976	0.270153	1.574520	72.360000	1.631657	71.970000	75.183733	
0.076009	0.002504	0.294020	1.496203	72.580000	1.546185	72.550000	75.184698	
0.068349	0.000834	0.270059	1.514458	72.480000	1.574440	72.290000	75.185537	
0.069217	0.000945	0.273088	1.530118	72.580000	1.591122	72.280000	75.186801	
0.068150	0.001035	0.268459	1.528622	72.980000	1.598693	72.380000	75.187212	
0.070695	0.001374	0.277284	1.531345	72.860000	1.604327	72.350000	75.187551	
0.078210	0.002535	0.302702	1.517594	72.440000	1.586197	72.040000	75.188426	
0.067950	0.000816	0.268533	1.513087	72.400000	1.577592	72.120000	75.189826	
0.070245	0.000896	0.277396	1.523962	72.460000	1.589294	72.160000	75.189788	
0.071824	0.001140	0.282735	1.500093	73.000000	1.571834	72.050000	75.191384	
0.073092	0.001793	0.285192	1.492421	73.040000	1.554343	72.270000	75.191901	
0.071972	0.001117	0.283423	1.490369	73.120000	1.558448	72.150000	75.192391	
0.069881	0.001002	0.275518	1.500081	73.320000	1.578013	72.360000	75.193457	
0.069440	0.001016	0.273698	1.497539	73.120000	1.569349	72.240000	75.194533	
0.070724	0.001149	0.278300	1.498493	73.060000	1.573981	72.310000	75.193693	
0.074709	0.001514	0.292778	1.494456	72.900000	1.561133	72.310000	75.193787	
0.071314	0.001165	0.280595	1.500940	73.200000	1.560350	72.540000	75.193867	
0.071267	0.001177	0.280357	1.483299	73.340000	1.550038	72.790000	75.193708	
0.070669	0.001083	0.278345	1.485619	73.420000	1.558439	72.600000	75.194155	
0.071920	0.001086	0.283337	1.503381	73.080000	1.572263	72.550000	75.194232	
0.071806	0.001035	0.283086	1.488588	72.940000	1.571062	72.480000	75.194855	
0.071829	0.001124	0.282820	1.480952	72.800000	1.560693	72.490000	75.194945	
0.071605	0.001098	0.282027	1.494026	72.980000	1.569051	72.510000	75.195079	
0.070676	0.000836	0.279363	1.501310	73.380000	1.582297	72.450000	75.195244	
0.074908	0.001812	0.292386	1.489629	73.440000	1.562365	72.700000	75.195736	
0.072571	0.000936	0.286541	1.499927	73.480000	1.573544	72.460000	75.195995	
0.070949	0.000939	0.280039	1.508635	73.060000	1.578649	72.510000	75.196815	
0.071445	0.001041	0.281617	1.500941	73.220000	1.571332	72.710000	75.196986	
0.072400	0.001174	0.284902	1.489121	73.400000	1.562031	72.730000	75.197093	
0.071237	0.001018	0.280877	1.493034	73.140000	1.553594	72.750000	75.197158	
0.073426	0.001232	0.288776	1.502251	72.980000	1.551986	72.760000	75.199519	
0.071331	0.000932	0.281593	1.500546	73.300000	1.548902	72.840000	75.200106	
0.076404	0.001575	0.299316	1.478433	73.200000	1.521923	72.830000	75.199747	
0.071265	0.000910	0.281422	1.476534	73.520000	1.526626	72.900000	75.200979	
0.073298	0.001201	0.288389	1.488062	73.460000	1.536749	72.660000	75.201854	
0.076180	0.001358	0.299292	1.487814	73.100000	1.523617	72.660000	75.203745	
0.072262	0.000985	0.285108	1.474960	73.420000	1.515962	72.870000	75.204358	
0.072277	0.001010	0.285069	1.461191	73.500000	1.508230	73.230000	75.203978	
0.071183	0.000921	0.281049	1.471393	73.660000	1.519046	73.010000	75.204055	
0.074043	0.000955	0.292353	1.474013	73.460000	1.522922	73.040000	75.204237	
0.071671	0.000989	0.282728	1.461123	73.680000	1.512041	73.170000	75.205695	
0.073497	0.001141	0.289423	1.459835	73.820000	1.509334	73.140000	75.206343	
0.073736	0.001246	0.289957	1.463478	73.580000	1.513109	73.200000	75.207589	
0.073332	0.000960	0.289487	1.460080	73.820000	1.514509	73.120000	75.209264	
0.072586	0.001161	0.285701	1.463689	73.840000	1.514327	73.050000	75.210718	
0.076271	0.001353	0.299670	1.451578	73.540000	1.508309	72.980000	75.213238	
0.071379	0.000801	0.282309	1.455171	73.660000	1.513192	73.100000	75.215583	
0.072230	0.000871	0.285435	1.448682	73.680000	1.510220	73.190000	75.218365	
0.073407	0.001112	0.289183	1.463758	73.680000	1.514477	73.250000	75.219912	
0.077370	0.002121	0.300995	1.417993	73.820000	1.467949	73.490000	75.220495	
0.073025	0.000980	0.288178	1.423187	73.820000	1.481287	73.410000	75.220602	
0.078587	0.001753	0.307333	1.408503	73.860000	1.472497	73.180000	75.222192	
0.073742	0.000787	0.291820	1.412465	73.820000	1.481561	73.190000	75.223575	
0.073105	0.000930	0.288702	1.414922	73.660000	1.485974	73.300000	75.225728	
0.077411	0.001756	0.302621	1.403619	74.140000	1.463229	73.200000	75.226419	
0.072816	0.000820	0.287985	1.414343	74.020000	1.474932	73.340000	75.226609	
0.073116	0.000855	0.289041	1.428643	74.120000	1.485043	73.290000	75.227074	
0.075382	0.001212	0.296684	1.417910	73.920000	1.474320	73.450000	75.227311	
0.076037	0.001114	0.299691	1.424388	74.020000	1.482653	73.340000	75.227175	
0.075251	0.001278	0.295893	1.437193	73.860000	1.497097	73.080000	75.228012	
0.072497	0.000868	0.286515	1.431134	74.080000	1.499301	73.110000	75.229723	
0.073760	0.001098	0.290648	1.417249	74.380000	1.488794	73.400000	75.230746	
0.072861	0.000841	0.288082	1.413265	74.220000	1.485399	73.450000	75.231839	
0.074334	0.000912	0.293691	1.412639	74.340000	1.480418	73.440000	75.232231	
0.074702	0.001103	0.294395	1.430588	74.320000	1.503712	73.220000	75.233103	
0.076092	0.001128	0.299855	1.413926	74.300000	1.480169	73.310000	75.233224	
0.077171	0.001346	0.303302	1.403705	74.120000	1.465700	73.350000	75.233072	
0.076776	0.001061	0.302858	1.402577	74.240000	1.449403	73.490000	75.232762	
0.077124	0.001319	0.303220	1.397631	74.160000	1.454947	73.540000	75.233863	
0.075409	0.000943	0.297863	1.400811	74.160000	1.460545	73.680000	75.234499	
0.077173	0.001216	0.303830	1.412380	73.880000	1.469776	73.500000	75.234712	
