Train Loss	Train Loss X	Train Loss U	Test Loss	Test Acc.	Epoch Time	
0.068261	0.007501	0.457484	2.574763	43.790000	16.286890	
0.076052	0.009587	0.486618	2.586730	43.630000	16.305052	
0.070691	0.006972	0.453113	2.586136	43.910000	16.321869	
0.076697	0.010095	0.473611	2.576440	43.830000	16.339615	
0.074667	0.009479	0.462678	2.592809	43.910000	16.353652	
0.075184	0.008808	0.447168	2.591442	43.870000	16.379436	
0.076500	0.009247	0.453068	2.563476	44.300000	16.403918	
0.079832	0.011698	0.459008	2.511167	44.520000	16.428277	
0.083102	0.010939	0.471466	2.554869	44.760000	16.452768	
0.072753	0.007242	0.419275	2.575474	44.990000	16.478991	
0.076864	0.007587	0.443369	2.584813	44.920000	16.506894	
0.082150	0.008869	0.465351	2.560708	45.400000	16.535599	
0.083881	0.009138	0.455575	2.530917	45.490000	16.562214	
0.080332	0.008222	0.439524	2.531769	45.670000	16.587168	
0.080839	0.008062	0.443590	2.497009	46.220000	16.614110	
0.085558	0.010119	0.444015	2.506219	46.310000	16.640039	
0.086870	0.008881	0.453756	2.484467	46.790000	16.665095	
0.085372	0.007857	0.451002	2.430409	47.360000	16.689366	
0.081549	0.007030	0.427078	2.438760	47.790000	16.713787	
0.087767	0.009541	0.435347	2.465920	47.440000	16.738694	
0.088894	0.010931	0.433883	2.434586	47.490000	16.762642	
0.083983	0.008207	0.421709	2.403689	47.870000	16.787146	
0.090207	0.009480	0.431505	2.380388	48.080000	16.812617	
0.081818	0.007209	0.397918	2.393088	48.350000	16.838244	
0.086296	0.008341	0.415762	2.348533	49.020000	16.861444	
0.092598	0.007985	0.441063	2.363336	49.260000	16.884456	
0.087042	0.007056	0.409528	2.323877	49.400000	16.908092	
0.089799	0.008333	0.417103	2.309811	49.870000	16.931458	
0.093773	0.008782	0.430886	2.346765	50.070000	16.955251	
0.091199	0.008221	0.408507	2.345638	49.870000	16.978848	
0.092712	0.008315	0.415490	2.360564	49.930000	17.002439	
0.096226	0.008969	0.429573	2.365995	50.300000	17.026214	
0.096774	0.009027	0.417760	2.312928	50.750000	17.050548	
0.097660	0.008439	0.422971	2.248960	51.040000	17.073909	
0.093883	0.007457	0.409724	2.232614	51.330000	17.097692	
0.093396	0.006590	0.402770	2.233919	51.780000	17.119794	
0.096946	0.008777	0.403057	2.206534	51.960000	17.141866	
0.091549	0.006009	0.391039	2.220983	51.770000	17.166293	
0.096345	0.008327	0.398446	2.233304	52.060000	17.189210	
0.101232	0.008547	0.409095	2.244397	52.210000	17.212435	
0.101226	0.008767	0.408097	2.242634	52.750000	17.235439	
0.097721	0.007530	0.398088	2.231776	52.970000	17.257352	
0.101435	0.008456	0.396767	2.155221	53.870000	17.280798	
0.101785	0.006890	0.404885	2.132517	54.320000	17.304871	
0.099751	0.006396	0.398317	2.128354	54.560000	17.329820	
0.100387	0.007437	0.387188	2.144761	54.350000	17.352761	
0.101403	0.007503	0.387713	2.155396	54.490000	17.378018	
0.101873	0.006440	0.394048	2.106235	54.970000	17.401780	
0.104711	0.007499	0.395534	2.148432	54.670000	17.424171	
0.103446	0.007064	0.385527	2.143426	55.000000	17.447088	
0.099160	0.005921	0.372955	2.156892	55.230000	17.469112	
0.103730	0.008376	0.378533	2.187296	54.920000	17.491544	
0.104981	0.008259	0.375164	2.153219	55.510000	17.514086	
0.104588	0.006717	0.379621	2.148598	55.550000	17.537564	
0.107906	0.008203	0.386605	2.121530	56.050000	17.560831	
0.109695	0.007407	0.385081	2.153787	56.110000	17.583451	
0.104890	0.006526	0.370312	2.142583	56.370000	17.606575	
0.105816	0.007810	0.368966	2.075160	56.460000	17.629765	
0.108918	0.007039	0.374716	2.077824	56.950000	17.654666	
0.108905	0.007422	0.371137	2.075801	56.730000	17.679606	
0.110035	0.008167	0.372547	2.085211	56.640000	17.703026	
0.108042	0.007182	0.362478	2.091314	56.690000	17.725928	
0.112136	0.007323	0.372668	2.084673	57.220000	17.748701	
0.107876	0.006093	0.361896	2.061402	57.320000	17.771022	
0.112710	0.007154	0.370822	2.056429	57.600000	17.792801	
0.117284	0.009065	0.374377	2.062714	57.320000	17.814035	
0.109921	0.006550	0.357609	1.998148	57.900000	17.835085	
0.116417	0.007089	0.375439	2.004209	57.940000	17.856818	
0.118508	0.007925	0.372488	2.031126	58.070000	17.877836	
0.116144	0.006720	0.368586	1.992372	58.550000	17.899693	
0.118870	0.007091	0.375301	1.935845	58.940000	17.920514	
0.119415	0.008085	0.365393	1.933639	59.040000	17.943130	
0.119669	0.008157	0.365990	1.926159	59.370000	17.966697	
0.111970	0.007408	0.343178	1.943483	59.490000	17.989866	
0.119274	0.006737	0.360140	1.898720	59.910000	18.012721	
0.119607	0.005939	0.363735	1.877663	60.390000	18.036046	
0.121282	0.006927	0.365936	1.871235	60.360000	18.059209	
0.123344	0.008229	0.360513	1.879633	60.220000	18.082521	
0.121089	0.007650	0.354150	1.917790	59.590000	18.106159	
0.120277	0.005213	0.359224	1.903167	59.910000	18.128873	
0.126427	0.007719	0.363689	1.871835	60.390000	18.150411	
0.124769	0.005910	0.362235	1.911560	60.290000	18.172598	
0.127746	0.007568	0.366256	1.884755	60.360000	18.193692	
0.129111	0.007858	0.363532	1.903699	60.190000	18.214667	
0.129201	0.006691	0.364681	1.920777	60.560000	18.236217	
0.126060	0.007398	0.353224	1.855387	61.030000	18.258112	
0.128395	0.006949	0.356434	1.835804	61.430000	18.281189	
0.127022	0.006154	0.351615	1.783585	61.870000	18.304095	
0.130152	0.007251	0.357530	1.771858	62.450000	18.326923	
0.127206	0.007116	0.345013	1.794796	62.120000	18.350513	
0.132148	0.007562	0.354376	1.818115	62.000000	18.373146	
0.129613	0.005629	0.352666	1.799623	62.440000	18.395670	
0.130284	0.006939	0.346892	1.799113	62.270000	18.417819	
0.131311	0.007644	0.344115	1.796295	62.600000	18.439337	
0.131344	0.008028	0.343139	1.807392	62.680000	18.460520	
0.131553	0.006910	0.343151	1.797427	62.680000	18.481917	
0.131871	0.006428	0.341632	1.752726	63.550000	18.503698	
0.134605	0.005910	0.350488	1.720264	63.920000	18.525215	
0.132989	0.007067	0.339578	1.707829	64.210000	18.546351	
0.139448	0.006601	0.354259	1.679737	64.800000	18.567983	
0.139812	0.006987	0.354201	1.662242	64.930000	18.590584	
0.135881	0.006419	0.341931	1.678906	64.520000	18.614790	
0.143535	0.006850	0.357055	1.666336	65.000000	18.637884	
0.134650	0.005581	0.337162	1.679563	64.920000	18.660145	
0.139389	0.006719	0.343224	1.664407	65.260000	18.682779	
0.139405	0.007098	0.338707	1.621485	65.870000	18.704990	
0.137137	0.006909	0.333384	1.650598	65.950000	18.727266	
0.139586	0.006095	0.338415	1.659460	65.950000	18.748664	
0.142546	0.006812	0.340666	1.681321	65.700000	18.770354	
0.145212	0.007344	0.346021	1.645174	66.490000	18.791652	
0.145587	0.008068	0.341609	1.629603	66.580000	18.813547	
0.144248	0.005900	0.340547	1.636526	66.670000	18.834573	
0.144820	0.005992	0.341732	1.614545	66.870000	18.855370	
0.148319	0.007190	0.343468	1.643275	66.810000	18.877585	
0.147544	0.006550	0.340514	1.640122	66.640000	18.899694	
0.145064	0.005989	0.335879	1.646737	66.910000	18.921352	
0.149496	0.006442	0.341461	1.625411	67.220000	18.943555	
0.150427	0.006833	0.340371	1.575658	67.790000	18.966158	
0.147931	0.006438	0.335392	1.588380	67.530000	18.987225	
0.146856	0.005569	0.330467	1.576822	67.550000	19.008515	
0.147044	0.005128	0.330276	1.569056	67.610000	19.030051	
0.148417	0.006809	0.329559	1.538238	67.920000	19.051185	
0.147519	0.006291	0.323878	1.545754	67.690000	19.072231	
0.151412	0.006135	0.332062	1.501399	68.320000	19.092605	
0.151764	0.006491	0.332051	1.502680	68.310000	19.113909	
0.152316	0.005153	0.330903	1.514699	68.610000	19.135652	
0.152183	0.006456	0.327247	1.529072	68.170000	19.156972	
0.153246	0.006211	0.329900	1.511212	68.510000	19.179373	
0.158577	0.006561	0.335485	1.513025	68.460000	19.201660	
0.155120	0.006162	0.328735	1.531977	68.520000	19.224081	
0.154889	0.005415	0.328911	1.502272	68.980000	19.245700	
0.156396	0.006193	0.325864	1.530718	69.100000	19.267865	
0.160869	0.006954	0.333917	1.506885	69.500000	19.290507	
0.160217	0.005659	0.333470	1.494608	69.720000	19.311881	
0.158488	0.005782	0.325773	1.517261	69.640000	19.335089	
0.161197	0.006042	0.330998	1.530704	69.600000	19.358236	
0.164170	0.006588	0.333526	1.528344	69.360000	19.381519	
0.156981	0.005185	0.318523	1.536360	69.050000	19.403865	
0.157650	0.005063	0.320183	1.520443	69.230000	19.426195	
0.164838	0.005167	0.331522	1.513191	69.330000	19.448624	
0.162914	0.006049	0.323850	1.472892	70.120000	19.471568	
0.159355	0.006167	0.316260	1.462625	70.100000	19.494890	
0.166947	0.005548	0.328855	1.427313	70.270000	19.517982	
0.170257	0.006038	0.333651	1.423129	70.490000	19.540740	
0.162936	0.005173	0.320415	1.411549	70.440000	19.563392	
0.170682	0.006026	0.329313	1.406527	70.820000	19.586799	
0.166086	0.005823	0.320526	1.443985	70.290000	19.609781	
0.170839	0.006507	0.327525	1.459975	70.530000	19.632588	
0.173532	0.005784	0.330335	1.453043	70.320000	19.655422	
0.167465	0.006007	0.317948	1.459413	70.390000	19.677868	
0.169469	0.005196	0.321330	1.425875	70.960000	19.700767	
0.174488	0.006061	0.326646	1.421966	70.760000	19.724053	
0.172516	0.005583	0.323749	1.429165	70.870000	19.747259	
0.171611	0.005988	0.317863	1.422625	70.810000	19.771110	
0.174805	0.005466	0.323514	1.421555	71.120000	19.794737	
0.174004	0.005695	0.321545	1.387205	71.120000	19.817564	
0.179188	0.006959	0.324527	1.381059	71.340000	19.841474	
0.173080	0.005688	0.315090	1.386789	71.520000	19.864274	
0.174399	0.005170	0.317695	1.393767	71.690000	19.886491	
0.177583	0.006432	0.317497	1.415162	71.290000	19.909546	
0.179592	0.005437	0.323069	1.427489	71.220000	19.932517	
0.175781	0.006134	0.316514	1.423756	71.360000	24.641324	
0.178946	0.005201	0.317705	1.421643	71.330000	24.737374	
0.177750	0.005594	0.314800	1.448260	70.810000	24.830257	
0.178421	0.005062	0.313724	1.442826	71.200000	24.916349	
0.180508	0.006340	0.313993	1.398859	71.690000	24.997242	
0.184139	0.005300	0.322325	1.384086	71.790000	25.014665	
0.182497	0.005370	0.314893	1.395207	71.740000	25.072502	
0.189435	0.006433	0.325337	1.411407	71.880000	25.099622	
0.182985	0.005968	0.313282	1.413791	71.940000	25.120066	
0.184583	0.004954	0.314965	1.404374	72.020000	25.139799	
0.186129	0.006686	0.314640	1.376741	72.140000	25.147838	
0.185003	0.006091	0.310965	1.381659	72.240000	25.173899	
0.190596	0.005626	0.319947	1.360807	72.440000	25.191306	
0.187709	0.005288	0.315540	1.324292	72.650000	25.210545	
0.186690	0.005428	0.309473	1.315201	72.910000	25.239818	
0.187490	0.005335	0.310878	1.310884	73.080000	25.267578	
0.189411	0.005315	0.312922	1.336100	72.880000	25.301700	
0.190988	0.005753	0.311974	1.332931	72.870000	25.340974	
0.189621	0.004885	0.311134	1.347106	72.830000	25.382770	
0.194935	0.005809	0.315793	1.367615	72.720000	25.413278	
0.192390	0.005468	0.310727	1.339587	73.020000	25.438841	
0.192576	0.005451	0.310970	1.316687	73.360000	25.468345	
0.202349	0.006680	0.321099	1.317854	73.190000	25.498774	
0.194065	0.005038	0.310197	1.287489	73.600000	25.521713	
0.198193	0.005350	0.314853	1.280689	73.670000	25.547324	
0.192147	0.004352	0.304276	1.273692	73.710000	25.570921	
0.194534	0.006114	0.305288	1.288288	73.440000	25.608922	
0.198225	0.004850	0.310296	1.253199	73.880000	25.633239	
0.198811	0.005332	0.309566	1.283168	73.630000	25.655293	
0.201705	0.005793	0.312726	1.290091	73.930000	25.677353	
0.196467	0.005357	0.302000	1.288228	73.830000	25.710990	
0.200285	0.005493	0.307820	1.298130	73.770000	25.737049	
0.199935	0.005473	0.305077	1.276425	73.830000	25.762521	
0.202080	0.005349	0.307093	1.258195	74.230000	25.782823	
0.202782	0.005553	0.307838	1.258726	74.210000	25.804648	
0.205211	0.006060	0.307125	1.244644	74.440000	25.828475	
0.201136	0.004995	0.302483	1.256729	74.370000	25.853784	
0.205879	0.005036	0.308134	1.281497	74.140000	25.878635	
0.204652	0.005553	0.303389	1.307509	73.910000	25.907567	
0.203028	0.005431	0.301101	1.312609	73.770000	25.934738	
0.205730	0.004742	0.303088	1.274567	74.080000	25.963373	
0.211268	0.005680	0.309592	1.242950	74.480000	25.990390	
0.205147	0.004601	0.300828	1.224996	74.930000	26.019409	
0.209993	0.005400	0.304511	1.244414	74.460000	26.050375	
0.202979	0.005383	0.294096	1.279050	74.060000	26.071292	
0.207699	0.005253	0.298524	1.270356	74.110000	26.095174	
0.213863	0.005157	0.307061	1.271330	74.160000	26.122121	
0.209165	0.005145	0.299236	1.266190	74.220000	26.143186	
0.208078	0.004611	0.295952	1.275157	74.490000	26.167741	
0.212624	0.005447	0.301347	1.279822	74.570000	26.197391	
0.212737	0.005449	0.298967	1.271275	74.400000	26.226887	
0.210884	0.005487	0.295403	1.281624	73.950000	26.253205	
0.214129	0.004979	0.299977	1.242901	74.520000	26.279495	
0.214354	0.004700	0.298175	1.242055	74.710000	26.307288	
0.214479	0.005490	0.297228	1.254039	74.910000	26.330726	
0.217704	0.005101	0.299853	1.225448	75.200000	26.358849	
0.217355	0.004916	0.298816	1.217470	75.250000	26.383237	
0.212393	0.004865	0.291030	1.246949	74.940000	26.411597	
0.217611	0.006305	0.293990	1.237314	74.680000	26.440365	
0.220229	0.005886	0.298216	1.249986	74.590000	26.463743	
0.224661	0.005420	0.302476	1.241998	74.780000	26.492794	
0.218021	0.004430	0.293975	1.220931	75.190000	26.523254	
0.220016	0.004747	0.295220	1.237307	75.190000	26.555246	
0.219308	0.004690	0.292246	1.237984	75.280000	26.583359	
0.226208	0.007066	0.298406	1.268733	74.900000	26.609065	
0.222903	0.004907	0.294118	1.266554	74.870000	26.637860	
0.220658	0.005018	0.290547	1.284339	74.590000	26.663526	
0.223921	0.004665	0.294065	1.241154	74.910000	26.688653	
0.225500	0.004754	0.294328	1.254006	74.510000	26.715929	
0.229148	0.006735	0.296551	1.234813	75.090000	26.740118	
0.225172	0.004537	0.291159	1.257824	74.710000	26.764639	
0.224895	0.004083	0.291380	1.233699	75.000000	26.791542	
0.230211	0.005464	0.294813	1.211760	75.350000	26.817191	
0.231132	0.005414	0.294816	1.212604	75.590000	26.845058	
0.227954	0.005253	0.290403	1.232091	75.570000	26.871794	
0.232837	0.004639	0.295044	1.230013	75.340000	26.896488	
0.227840	0.004386	0.288910	1.212895	75.690000	26.921408	
0.228968	0.005107	0.287243	1.223914	75.850000	26.945729	
0.233047	0.005037	0.291852	1.194745	76.040000	26.972092	
0.236162	0.004966	0.294843	1.163493	76.430000	26.999845	
0.237724	0.005642	0.294124	1.176180	76.370000	27.034187	
0.236600	0.005601	0.292752	1.194073	76.160000	27.069444	
0.234491	0.004950	0.288112	1.212337	76.030000	27.104654	
0.236908	0.005021	0.290997	1.189510	76.260000	27.138201	
0.236048	0.004769	0.288540	1.198527	76.260000	27.176093	
0.235233	0.004954	0.286172	1.224528	75.880000	27.210608	
0.240902	0.004646	0.292890	1.230178	75.590000	27.245674	
0.240351	0.004704	0.290027	1.210851	75.770000	27.278552	
0.241089	0.004171	0.291591	1.180697	76.360000	27.311912	
0.246783	0.006247	0.293546	1.177038	76.390000	27.345524	
0.241103	0.004607	0.288300	1.221201	75.950000	27.378109	
0.238604	0.004246	0.284239	1.186229	76.240000	27.411851	
0.244562	0.005709	0.288426	1.169545	76.360000	27.445366	
0.244452	0.004675	0.288941	1.147426	76.730000	27.480299	
0.243688	0.004872	0.285686	1.155043	76.600000	27.514904	
0.244898	0.004899	0.287101	1.151607	76.730000	27.549530	
0.243216	0.004669	0.282996	1.143272	76.750000	27.582541	
0.250101	0.004791	0.290737	1.099600	77.570000	27.614968	
0.252684	0.004850	0.292206	1.118463	77.560000	27.646313	
0.252271	0.004713	0.290710	1.119076	77.690000	27.678602	
0.249176	0.004489	0.286603	1.138697	77.540000	27.710097	
0.251712	0.004734	0.287393	1.149398	77.310000	27.741476	
0.252547	0.005136	0.287897	1.120977	77.380000	27.773648	
0.249429	0.003928	0.283187	1.108315	77.340000	27.808076	
0.250415	0.005209	0.282760	1.119892	77.320000	27.840544	
0.251175	0.004580	0.282631	1.122996	77.370000	27.872863	
0.253515	0.004281	0.284839	1.131356	77.300000	27.904354	
0.250523	0.004690	0.279959	1.118880	77.440000	27.936378	
0.253663	0.004195	0.282584	1.096262	77.880000	27.966241	
0.252025	0.003951	0.280665	1.103950	77.800000	27.997867	
0.251907	0.004037	0.278310	1.126715	77.560000	28.028564	
0.258393	0.004991	0.284521	1.120346	77.650000	28.057350	
0.256696	0.004419	0.281126	1.137274	77.680000	28.087851	
0.260691	0.004331	0.285340	1.117561	78.140000	28.117820	
0.256255	0.004675	0.278505	1.117771	78.080000	28.148125	
0.262656	0.004781	0.284553	1.130609	77.760000	28.178684	
0.262055	0.004424	0.283340	1.111611	77.870000	28.209413	
0.263250	0.005249	0.282258	1.114296	77.810000	28.240028	
0.258865	0.003637	0.278893	1.083913	78.100000	28.269554	
0.263628	0.004347	0.281254	1.058116	78.450000	28.300270	
0.265388	0.004893	0.282571	1.065936	78.390000	28.329426	
0.259621	0.003910	0.275249	1.070455	78.200000	28.360146	
0.264638	0.004491	0.279822	1.072607	78.340000	28.391769	
0.265543	0.004979	0.278632	1.055445	78.540000	28.422773	
0.262828	0.004108	0.275967	1.069515	78.410000	28.454341	
0.267593	0.004636	0.279328	1.049466	78.880000	28.486008	
0.270579	0.004629	0.281335	1.058261	78.570000	28.516541	
0.266579	0.005000	0.276052	1.079700	78.560000	28.547176	
0.272994	0.004994	0.281180	1.054506	78.910000	28.577607	
0.266983	0.004587	0.275061	1.049030	78.700000	28.607687	
0.274774	0.004514	0.281246	1.053935	78.920000	28.639396	
0.274417	0.004781	0.280596	1.041336	78.780000	28.669346	
0.272740	0.004448	0.277122	1.050863	78.650000	28.700009	
0.271259	0.004922	0.274929	1.052299	78.630000	28.730787	
0.275477	0.004017	0.278518	1.040494	79.020000	28.762021	
0.275524	0.004988	0.277029	1.059512	78.810000	28.793074	
0.277098	0.005066	0.277238	1.073908	78.520000	28.824537	
0.273138	0.004291	0.273114	1.057671	78.630000	28.854779	
0.278435	0.004748	0.277084	1.050746	78.860000	28.884960	
0.278238	0.004525	0.275869	1.040881	79.110000	28.914869	
0.277250	0.004307	0.274484	1.036241	79.170000	28.944907	
0.276261	0.003593	0.272667	1.011980	79.610000	28.975431	
0.282778	0.005215	0.277240	1.003374	79.860000	29.008286	
0.283652	0.004358	0.277129	1.007748	79.750000	29.041159	
0.279310	0.004526	0.272614	1.015859	79.760000	29.072390	
0.284741	0.004130	0.276294	1.015814	79.900000	29.103764	
0.282500	0.004382	0.273839	1.018522	79.830000	29.133965	
0.280236	0.004402	0.269726	1.038181	79.640000	29.164686	
0.287210	0.004170	0.276558	1.033928	79.730000	29.195154	
0.282255	0.003596	0.270651	1.045449	79.670000	29.225700	
0.293642	0.006462	0.278477	1.031158	79.960000	29.255659	
0.285104	0.004170	0.271028	1.020252	79.950000	29.288192	
0.284674	0.003868	0.270249	1.007212	80.140000	29.319083	
0.291767	0.003708	0.276037	1.014179	80.000000	29.350237	
0.292213	0.004561	0.274772	0.996616	80.160000	29.382348	
0.292190	0.004461	0.273849	1.008463	79.700000	29.412344	
0.292046	0.004379	0.272751	1.000973	79.810000	29.441909	
0.290005	0.003933	0.270430	0.990558	80.050000	29.472194	
0.296828	0.004373	0.275251	0.960443	80.540000	29.502599	
0.289021	0.003908	0.267691	0.981968	80.380000	29.532483	
0.291021	0.004409	0.267784	0.999643	79.990000	29.562897	
0.293529	0.003938	0.270036	0.983371	80.270000	29.594311	
0.297207	0.004684	0.271326	1.006111	79.930000	29.624887	
0.297958	0.004821	0.271492	1.007125	79.910000	29.655158	
0.300329	0.004241	0.272656	0.962431	80.310000	29.685292	
0.299059	0.004152	0.271261	0.954941	80.620000	29.715830	
0.301887	0.003790	0.272546	0.948354	80.730000	29.745834	
0.301947	0.004256	0.271945	0.939532	80.910000	29.776240	
0.301210	0.004390	0.269454	0.923328	81.170000	29.805868	
0.303952	0.003945	0.272175	0.918080	81.290000	29.835505	
0.304212	0.003893	0.270710	0.915058	81.050000	29.867529	
0.304539	0.003987	0.270806	0.921051	81.160000	29.898801	
0.306638	0.004794	0.270182	0.919024	81.090000	29.930511	
0.306163	0.004071	0.270329	0.897820	81.520000	29.962028	
0.311739	0.004100	0.273457	0.887306	81.820000	29.993026	
0.303554	0.003860	0.266343	0.900647	81.530000	30.023694	
0.307830	0.004500	0.267768	0.899232	81.600000	30.054512	
0.305763	0.003906	0.266423	0.922383	81.240000	30.085063	
0.310597	0.004033	0.268768	0.931716	81.220000	30.115997	
0.312582	0.003994	0.270494	0.921266	81.550000	30.146740	
0.313141	0.004055	0.269136	0.936490	81.370000	30.178644	
0.314024	0.004175	0.269720	0.933682	81.380000	30.209961	
0.316299	0.004446	0.269710	0.937932	81.480000	30.242776	
0.313881	0.004137	0.267777	0.939855	81.510000	30.274546	
0.314410	0.003729	0.266893	0.921571	81.690000	30.305918	
0.313278	0.004045	0.265500	0.914239	81.530000	30.337150	
0.317990	0.004118	0.267837	0.917506	81.480000	30.368049	
0.312636	0.003645	0.263464	0.920563	81.650000	30.399584	
0.317370	0.004725	0.265023	0.922618	81.560000	30.431465	
0.321842	0.004338	0.268851	0.914433	81.560000	30.462929	
0.325651	0.004129	0.270755	0.910492	81.710000	30.494129	
0.318410	0.003571	0.264765	0.909177	81.770000	30.525548	
0.319282	0.003822	0.263914	0.895683	81.940000	30.556712	
0.317760	0.004048	0.261997	0.875758	82.010000	30.587887	
0.323311	0.004429	0.265045	0.881698	81.970000	30.620030	
0.326536	0.003765	0.267704	0.881869	82.100000	30.651135	
0.324138	0.003944	0.264418	0.893343	82.070000	30.682751	
0.331229	0.004191	0.269359	0.894121	82.040000	30.714383	
0.325390	0.004287	0.263469	0.883613	82.330000	30.745501	
0.327238	0.004155	0.264302	0.879198	82.290000	30.777432	
0.332066	0.004255	0.267260	0.891489	82.180000	30.808625	
0.326869	0.003660	0.262556	0.879008	82.250000	30.840102	
0.327553	0.003474	0.262545	0.854185	82.600000	30.871482	
0.327153	0.003478	0.261143	0.865551	82.470000	30.902697	
0.330159	0.004117	0.262474	0.869890	82.610000	30.934064	
0.335245	0.003997	0.265430	0.860644	82.410000	30.966825	
0.341127	0.003820	0.269846	0.865958	82.430000	30.998271	
0.338646	0.003699	0.266543	0.856979	82.550000	31.029840	
0.336823	0.003931	0.264660	0.872993	82.350000	31.061018	
0.337385	0.004078	0.263412	0.862689	82.800000	31.092689	
0.338491	0.003980	0.264171	0.857574	82.780000	31.124394	
0.333996	0.003807	0.259289	0.865729	82.770000	31.155562	
0.341153	0.003853	0.264534	0.862999	82.810000	31.187339	
0.337843	0.003798	0.260718	0.853400	82.830000	31.219009	
0.341547	0.004260	0.262699	0.848058	82.920000	31.251184	
0.338562	0.003968	0.259564	0.836003	82.860000	31.282759	
0.345029	0.003909	0.263865	0.840227	82.850000	31.314171	
0.342831	0.004335	0.261009	0.863951	82.410000	31.345207	
0.340631	0.003473	0.258997	0.861000	82.390000	31.377176	
0.341683	0.004165	0.258697	0.833931	82.700000	31.409812	
0.347976	0.003626	0.262704	0.828643	82.930000	31.441307	
0.345962	0.003862	0.260647	0.817293	83.040000	31.472593	
0.345693	0.003600	0.259190	0.828993	82.860000	31.504265	
