Train Loss	Train Loss X	Train Loss U	Test Loss	Test Acc.	Epoch Time	
0.056735	0.002894	0.229719	4.968158	25.587500	48.524800	
0.057113	0.003952	0.221247	4.963686	25.437500	48.610537	
0.062928	0.004175	0.242593	4.949305	26.262500	48.695465	
0.061666	0.003348	0.240797	5.010439	25.850000	48.778814	
0.067998	0.003902	0.260532	5.007846	26.375000	48.863217	
0.063645	0.003727	0.239669	5.121794	25.800000	48.948406	
0.056233	0.003421	0.211248	5.100193	25.825000	49.031522	
0.071052	0.004833	0.263043	5.018428	26.062500	49.118348	
0.059786	0.002894	0.220669	4.974093	26.200000	49.220538	
0.065998	0.004540	0.238384	4.919559	26.212500	49.321727	
0.062324	0.003157	0.229416	4.877504	26.712500	49.420979	
0.057301	0.003265	0.203429	4.915372	26.425000	49.522403	
0.071109	0.005311	0.247710	4.837584	26.875000	49.622454	
0.069949	0.003504	0.250145	4.828552	26.975000	49.720859	
0.066988	0.004418	0.229983	4.589582	26.987500	49.821190	
0.065139	0.003320	0.226080	4.630960	27.037500	49.920980	
0.070498	0.004217	0.242398	4.718634	26.687500	50.018472	
0.066428	0.002778	0.228801	4.837975	26.437500	50.117710	
0.069252	0.004267	0.231056	4.916529	25.862500	50.217276	
0.063213	0.002577	0.215595	4.954762	25.787500	50.314801	
0.067288	0.003169	0.225447	4.977346	25.462500	50.413242	
0.067718	0.003701	0.221463	5.017848	25.450000	50.513496	
0.067623	0.003580	0.221554	5.032879	25.662500	50.613276	
0.060600	0.002946	0.197852	5.135989	25.425000	50.712621	
0.066727	0.003860	0.211761	5.175018	25.262500	50.811509	
0.069920	0.003148	0.224916	5.209871	25.637500	50.910450	
0.057205	0.002265	0.184326	5.326511	25.525000	51.008256	
0.073915	0.005650	0.224051	5.308879	25.662500	51.107140	
0.070368	0.003278	0.220195	5.323505	25.912500	51.205689	
0.066790	0.003372	0.208141	5.214221	26.100000	51.302609	
0.069161	0.004226	0.207800	5.134606	26.100000	51.402815	
0.068683	0.003117	0.209811	5.152273	26.450000	51.501648	
0.066609	0.002858	0.204002	5.245995	26.587500	51.600447	
0.067360	0.003289	0.200708	5.301143	26.087500	51.699852	
0.069360	0.004454	0.202632	5.391978	25.500000	51.793840	
0.074559	0.004663	0.218211	5.238681	25.850000	51.891450	
0.067693	0.002963	0.198546	5.233485	26.200000	51.991186	
0.075344	0.003826	0.217962	5.144172	26.350000	52.088882	
0.072676	0.003361	0.211244	5.158339	26.537500	52.185924	
0.073974	0.003475	0.211449	5.183896	26.625000	52.284689	
0.073818	0.004567	0.206140	5.116066	25.975000	52.382570	
0.079406	0.003795	0.225073	5.035887	24.312500	52.479509	
0.069242	0.002719	0.194967	5.074629	24.562500	52.576618	
0.075256	0.003280	0.209385	5.070926	25.137500	52.674289	
0.067358	0.003191	0.186669	5.158435	25.350000	52.770491	
0.072195	0.003092	0.198476	5.266244	25.687500	52.868198	
0.074152	0.003243	0.201698	5.311802	25.625000	52.965103	
0.061277	0.002560	0.167016	5.391225	25.537500	53.060313	
0.077176	0.003853	0.206264	5.411528	25.812500	53.157771	
0.084554	0.004790	0.221951	5.445631	25.950000	53.256229	
0.075412	0.003664	0.199649	5.442454	25.950000	53.353162	
0.076494	0.003049	0.202226	5.507666	25.662500	53.451219	
0.071914	0.003052	0.187538	5.518877	25.437500	53.549318	
0.075517	0.003308	0.196655	5.578299	25.537500	53.646768	
0.076071	0.003833	0.194908	5.509972	25.175000	53.744885	
0.077478	0.003918	0.196161	5.474903	25.325000	53.842148	
0.079186	0.002834	0.203606	5.450607	25.300000	53.939459	
0.071455	0.003163	0.180420	5.481434	25.062500	54.037310	
0.080215	0.004090	0.198857	5.470132	25.250000	54.135182	
0.076052	0.003221	0.190252	5.485132	25.562500	54.231774	
0.084741	0.004757	0.207033	5.426243	25.650000	54.328504	
0.071788	0.002759	0.176712	5.558837	25.125000	54.425985	
0.079927	0.003735	0.195051	5.606952	24.850000	54.523733	
0.074527	0.004129	0.178487	5.632149	25.150000	54.620569	
0.071477	0.003714	0.170074	5.442774	24.825000	54.719270	
0.063146	0.002741	0.151606	5.610084	23.637500	54.814737	
0.084392	0.005860	0.195036	5.543351	23.875000	54.911642	
0.077803	0.003279	0.183444	5.549625	23.925000	55.008915	
0.075343	0.002968	0.178153	5.545913	24.237500	55.104505	
0.100062	0.008774	0.222280	5.131279	24.275000	55.201160	
0.090985	0.004929	0.207835	5.119710	24.212500	55.298052	
0.079795	0.003130	0.185153	5.242981	24.050000	55.393827	
0.078956	0.002813	0.181661	5.423568	23.962500	55.490190	
0.078261	0.003560	0.177068	5.456114	24.262500	55.586064	
0.078239	0.002687	0.179085	5.535394	24.525000	55.681153	
0.075929	0.002678	0.171460	5.570766	24.600000	55.781313	
0.084064	0.003548	0.187384	5.549896	24.412500	55.882529	
0.086491	0.003678	0.192730	5.552966	24.312500	55.974732	
0.081963	0.003104	0.180858	5.582161	24.225000	56.068189	
0.082453	0.004169	0.178936	5.607098	24.025000	56.161243	
0.090563	0.003823	0.198263	5.591535	24.025000	56.253055	
0.078411	0.002601	0.170509	5.662647	24.112500	56.347147	
0.072308	0.002405	0.156976	5.756293	23.975000	56.440403	
0.085971	0.003673	0.184673	5.729897	24.187500	56.533336	
0.078256	0.002883	0.166340	5.763543	23.875000	56.632300	
0.096762	0.005432	0.201556	5.590447	23.750000	56.728545	
0.079975	0.003573	0.168145	5.644112	23.525000	56.824158	
0.089125	0.003574	0.185603	5.720901	23.587500	56.922066	
0.087804	0.003473	0.182956	5.772755	23.425000	57.018694	
0.075069	0.001963	0.157717	5.910373	23.250000	57.115640	
0.090128	0.003963	0.183818	5.882641	23.750000	57.211992	
0.083895	0.003942	0.170566	6.002382	23.525000	57.307717	
0.078945	0.003302	0.160037	6.070829	23.312500	57.404041	
0.083528	0.003237	0.168481	6.080038	23.237500	57.501784	
0.080679	0.002443	0.164166	5.983388	23.500000	57.597428	
0.089684	0.003619	0.178623	5.861514	23.825000	57.694399	
0.079350	0.002563	0.158528	5.811102	23.962500	57.791202	
0.083345	0.003045	0.165780	5.723591	24.287500	57.887106	
0.079579	0.004085	0.153823	5.881237	23.837500	57.984176	
0.074006	0.002168	0.145957	6.011321	23.562500	58.081262	
0.086191	0.003818	0.167284	5.993481	23.600000	58.177148	
0.076856	0.002419	0.148873	5.971167	24.025000	58.275350	
0.091851	0.005353	0.172996	5.849997	24.787500	58.372695	
0.082364	0.002825	0.158586	5.851583	24.812500	58.470097	
0.079240	0.002557	0.151007	5.956906	24.200000	58.569980	
0.079724	0.002993	0.151102	6.084054	23.687500	58.669453	
0.083893	0.002912	0.158374	6.119030	23.925000	58.768554	
0.095436	0.004326	0.176699	6.158209	24.000000	58.868150	
0.090959	0.003131	0.170334	6.142694	23.800000	58.967255	
0.093007	0.003117	0.172534	6.091632	24.000000	59.067478	
0.076159	0.002265	0.141172	6.226803	23.600000	59.166631	
0.084353	0.004062	0.153393	6.293615	23.387500	59.265293	
0.104784	0.005697	0.186726	5.799438	24.600000	59.365201	
0.094669	0.003231	0.172120	5.601213	25.312500	59.464892	
0.083471	0.002553	0.151869	5.767595	24.937500	59.564351	
0.096586	0.003388	0.172888	5.781715	24.800000	59.664111	
0.087859	0.003510	0.156474	5.843383	24.300000	59.763864	
0.101832	0.004347	0.179574	5.821994	24.587500	59.862547	
0.089137	0.002592	0.158252	5.868631	24.412500	59.961926	
0.080641	0.002299	0.143254	5.971409	23.937500	60.060642	
0.096905	0.003486	0.169058	5.905065	24.375000	60.160925	
0.108630	0.004303	0.188082	5.825547	24.737500	60.261224	
0.108830	0.004492	0.188033	5.838854	24.637500	60.360352	
0.100783	0.004634	0.170932	5.740422	24.837500	60.461171	
0.089874	0.002663	0.155042	5.804553	24.850000	60.561506	
0.093495	0.002575	0.160898	6.006463	24.400000	60.663914	
0.096063	0.003272	0.162703	6.094176	24.375000	60.766080	
0.097976	0.002824	0.166842	6.043483	24.600000	60.866829	
0.087927	0.002037	0.149307	6.095973	24.625000	60.967760	
0.081590	0.003200	0.135593	6.212493	24.287500	61.069705	
0.087161	0.002849	0.145836	6.148414	24.412500	61.170992	
0.100119	0.005115	0.162202	6.137759	24.337500	61.274116	
0.081661	0.002800	0.134589	6.167525	24.212500	61.375339	
0.110334	0.004254	0.180298	6.079045	24.487500	61.477098	
0.084133	0.002128	0.138112	6.208942	24.525000	61.579061	
0.085590	0.002391	0.140124	6.180039	24.512500	61.680781	
0.090919	0.003477	0.146045	6.207793	24.362500	61.784258	
0.087106	0.002425	0.140769	6.318986	23.587500	61.888410	
0.073959	0.003379	0.117288	6.443909	22.837500	61.991867	
0.087698	0.003001	0.138991	6.497708	22.587500	62.092621	
0.104958	0.005163	0.163766	6.317868	23.075000	62.192197	
0.103037	0.002961	0.163386	6.195670	23.487500	62.293920	
0.099828	0.004270	0.154827	6.078667	24.337500	62.398175	
0.103292	0.002785	0.162847	6.151743	24.625000	62.501280	
0.097625	0.003179	0.151542	6.188768	24.600000	62.606942	
0.075353	0.001744	0.117774	6.350394	23.925000	62.712278	
0.093508	0.002901	0.144620	6.370137	24.075000	62.815648	
0.105100	0.004056	0.159674	6.313039	24.337500	62.920006	
0.094178	0.003222	0.143733	6.252581	24.650000	63.023711	
0.093982	0.002166	0.144000	6.326214	24.750000	63.130280	
0.104733	0.005631	0.154696	6.358856	24.600000	63.239858	
0.090312	0.002326	0.137336	6.423230	24.737500	63.344123	
0.077637	0.001706	0.117099	6.518611	23.862500	63.454443	
0.099075	0.002387	0.149108	6.523596	24.562500	63.559510	
0.098624	0.002969	0.146684	6.561404	25.000000	63.667493	
0.116331	0.003527	0.171891	6.458807	25.300000	63.771496	
0.111604	0.003018	0.165465	6.407630	25.925000	63.874018	
0.117075	0.005290	0.168668	6.161931	26.775000	63.978537	
0.100194	0.002600	0.146965	6.212701	26.837500	64.082421	
0.094863	0.002005	0.139314	6.336765	26.750000	64.186231	
0.091913	0.002024	0.133788	6.476213	25.987500	64.290254	
0.106139	0.002415	0.154379	6.436874	26.325000	64.393504	
0.104891	0.002323	0.151264	6.429445	26.400000	64.497579	
0.129694	0.005788	0.182298	6.283116	26.337500	64.601380	
0.111450	0.003976	0.157656	6.350119	26.337500	64.707765	
0.108453	0.003166	0.153145	6.350305	26.225000	64.820388	
0.097584	0.002505	0.138297	6.388004	26.000000	64.933196	
0.101342	0.002730	0.142192	6.395467	26.337500	65.046395	
0.109512	0.002226	0.154300	6.348251	26.512500	65.159412	
0.096870	0.002323	0.135653	6.464660	26.200000	65.271303	
0.107572	0.003093	0.148592	6.370419	26.612500	65.384469	
0.099251	0.002704	0.137311	6.285402	26.437500	65.496656	
0.077569	0.001812	0.106847	6.404725	25.487500	65.610205	
0.112983	0.004179	0.153043	6.401707	25.437500	65.722936	
0.116896	0.004458	0.157805	6.248942	25.650000	65.836331	
0.122647	0.003503	0.165765	6.080753	26.375000	65.950061	
0.090955	0.002798	0.122654	6.204427	25.975000	66.062693	
0.111482	0.002858	0.149815	6.042653	26.200000	66.176423	
0.103511	0.002649	0.138822	6.140688	26.262500	66.289447	
0.118597	0.004743	0.156155	6.135604	26.375000	66.403062	
0.096799	0.002714	0.128116	6.280738	26.137500	66.516795	
0.113333	0.004951	0.147585	6.237027	26.500000	66.629065	
0.124459	0.003879	0.162715	6.209317	26.475000	66.743088	
0.092436	0.002411	0.121297	6.331854	26.162500	66.856015	
0.095576	0.002369	0.124980	6.407108	25.587500	66.969360	
0.090463	0.002950	0.116685	6.458763	25.275000	67.083081	
0.095683	0.002022	0.124882	6.548033	25.262500	67.195401	
0.097360	0.003226	0.124224	6.582807	25.675000	67.309707	
0.097465	0.002257	0.125636	6.653565	25.712500	67.423132	
0.106443	0.002597	0.136191	6.578749	26.212500	67.537841	
0.120132	0.004677	0.150798	6.559362	26.362500	67.651063	
0.100969	0.002651	0.128206	6.632760	26.200000	67.763750	
0.110066	0.003194	0.138178	6.675013	26.050000	67.878575	
0.118137	0.004204	0.147307	6.478202	26.475000	67.991845	
0.088848	0.002215	0.111122	6.464527	26.375000	68.105960	
0.101771	0.002439	0.127145	6.531736	26.600000	68.219784	
0.116061	0.003934	0.143019	6.470237	26.875000	68.333877	
0.116266	0.003966	0.142321	6.422097	26.662500	68.448479	
0.097669	0.002141	0.121065	6.506611	26.675000	68.562829	
0.114939	0.003340	0.140057	6.599082	25.975000	68.677827	
0.102629	0.002341	0.125851	6.690750	25.625000	68.793196	
0.112833	0.003080	0.136867	6.684819	25.487500	68.908233	
0.112095	0.003206	0.135318	6.584844	26.225000	69.023689	
0.108645	0.003326	0.130503	6.678018	25.800000	69.138690	
0.109645	0.002839	0.131453	6.615576	26.350000	69.253683	
0.116074	0.003203	0.138918	6.555060	26.650000	69.368003	
0.116174	0.002798	0.138391	6.406468	27.212500	69.484320	
0.111677	0.002748	0.132790	6.286496	28.075000	69.599632	
0.112652	0.002654	0.133425	6.297175	28.075000	69.715353	
0.111405	0.002542	0.131457	6.399235	27.725000	69.831473	
0.116430	0.004403	0.134913	6.458202	27.287500	69.946426	
0.131936	0.003147	0.154065	6.281384	27.812500	70.061906	
0.115322	0.002616	0.134825	6.366841	27.837500	70.175800	
0.092067	0.002074	0.106783	6.517209	26.812500	70.291724	
0.113218	0.003055	0.130564	6.569499	26.700000	70.407119	
0.116796	0.002233	0.135102	6.548665	27.400000	70.523021	
0.121566	0.003581	0.138551	6.587376	27.637500	70.638635	
0.143008	0.004453	0.162378	6.498598	28.075000	70.753865	
0.111923	0.002531	0.127293	6.533948	28.187500	70.870707	
0.114390	0.001951	0.130838	6.596253	28.575000	70.986950	
0.105320	0.002307	0.118819	6.647840	28.425000	71.103196	
0.146960	0.005681	0.162916	6.415310	28.350000	71.219892	
0.124896	0.003061	0.139640	6.280199	28.762500	71.336611	
0.104937	0.002420	0.117162	6.436105	28.387500	71.453255	
0.120102	0.003642	0.132569	6.404702	28.050000	71.570116	
0.122674	0.003454	0.135046	6.464697	28.100000	71.688622	
0.113123	0.002974	0.124631	6.482899	27.637500	71.807285	
0.144145	0.003550	0.157861	6.248135	28.212500	71.925752	
0.138454	0.004804	0.150063	6.131042	28.300000	72.043805	
0.141210	0.003749	0.153180	6.154082	28.137500	72.162092	
0.122606	0.002420	0.133772	6.167296	28.237500	72.279834	
0.135785	0.003137	0.146878	6.133689	28.412500	72.397659	
0.151979	0.003527	0.163809	6.027194	29.100000	72.515988	
0.140998	0.003255	0.151487	5.896544	30.337500	72.634699	
0.121724	0.002599	0.130324	5.777906	31.275000	72.753114	
0.142982	0.003600	0.152296	5.703048	31.687500	72.871670	
0.129524	0.002724	0.137546	5.822365	31.537500	72.990835	
0.148660	0.002884	0.158130	5.670964	32.037500	73.109755	
0.160812	0.007427	0.165123	5.563231	32.900000	73.232138	
0.136652	0.001842	0.145006	5.593564	33.087500	73.353906	
0.144302	0.003519	0.150517	5.620131	33.325000	73.475296	
0.153149	0.005247	0.157763	5.554913	34.200000	73.596673	
0.137800	0.003703	0.142458	5.563866	34.387500	73.718337	
0.151511	0.004985	0.155003	5.514218	34.237500	73.839650	
0.131353	0.001984	0.136481	5.741048	33.437500	73.960934	
0.153770	0.003938	0.157201	5.711211	33.887500	74.082640	
0.150246	0.003565	0.153771	5.663025	33.975000	74.203900	
0.153993	0.004546	0.155522	5.497397	34.862500	74.326538	
0.149368	0.004725	0.150522	5.545136	34.512500	74.447302	
0.173763	0.005074	0.174242	5.394126	35.700000	74.569521	
0.155648	0.003040	0.157531	5.360166	35.950000	74.691275	
0.144891	0.002679	0.145907	5.367660	36.387500	74.814050	
0.164373	0.004894	0.163306	5.269607	37.137500	74.936579	
0.146191	0.002767	0.146200	5.322223	36.650000	75.059094	
0.144459	0.002795	0.143913	5.412120	36.325000	75.181435	
0.152627	0.003936	0.150482	5.429144	36.237500	75.302963	
0.158097	0.003946	0.155364	5.364281	36.787500	75.424878	
0.166867	0.004517	0.163295	5.301690	37.287500	75.546400	
0.160749	0.005885	0.154864	5.175001	37.375000	75.669327	
0.153294	0.002287	0.150855	5.138880	37.387500	75.793748	
0.148883	0.001834	0.145909	5.112902	37.625000	75.930794	
0.154006	0.002676	0.150142	5.179866	37.462500	76.067997	
0.158573	0.002522	0.153650	5.284774	37.375000	76.204979	
0.157400	0.003070	0.151955	5.319323	37.300000	76.341845	
0.154543	0.003367	0.147808	5.295731	37.512500	76.479271	
0.172484	0.004767	0.163876	5.243524	38.050000	76.616275	
0.167470	0.002163	0.160541	5.238732	38.350000	76.753391	
0.165099	0.003396	0.156803	5.238600	38.975000	76.889991	
0.158638	0.003098	0.150075	5.273014	39.337500	77.027590	
0.167911	0.003061	0.158653	5.311947	39.700000	77.164399	
0.179645	0.004814	0.167543	5.239887	40.412500	77.301666	
0.166510	0.003146	0.156049	5.268063	40.425000	77.438766	
0.165662	0.001854	0.155935	5.328441	40.537500	77.575766	
0.172162	0.002986	0.160404	5.416419	40.537500	77.712711	
0.169973	0.002880	0.157965	5.450134	40.350000	77.850241	
0.165643	0.002449	0.153594	5.533219	40.275000	77.987324	
0.172786	0.002626	0.159758	5.486129	41.250000	78.124574	
0.163235	0.002892	0.149809	5.562488	41.012500	78.262849	
0.175621	0.004736	0.159331	5.523137	41.212500	78.401018	
0.157732	0.002486	0.143996	5.583351	40.912500	78.538625	
0.179454	0.002841	0.163540	5.566768	41.000000	78.676748	
0.182676	0.004012	0.164525	5.526547	41.025000	78.814751	
0.164022	0.002949	0.148177	5.672886	40.775000	78.952148	
0.171525	0.003134	0.153957	5.803558	40.425000	79.090578	
0.177517	0.003015	0.159402	5.764869	40.275000	79.228245	
0.171317	0.002823	0.152959	5.898727	39.775000	79.366954	
0.162502	0.002415	0.145244	5.978767	39.900000	79.505310	
0.184019	0.003494	0.162727	5.991832	39.962500	79.644239	
0.182685	0.002593	0.162279	5.842967	40.662500	79.782489	
0.162280	0.001744	0.143696	5.942913	40.725000	79.919083	
0.176411	0.002894	0.155268	6.034683	40.600000	80.055683	
0.185797	0.003754	0.161815	5.979154	40.687500	80.192971	
0.174145	0.002516	0.152531	5.963281	40.812500	80.329498	
0.183956	0.002739	0.159970	5.832897	41.175000	80.466091	
0.179582	0.002479	0.156310	5.687658	41.950000	80.602138	
0.175895	0.002185	0.152294	5.634592	42.625000	80.740370	
0.183605	0.003379	0.157970	5.689605	42.775000	80.877410	
0.168053	0.003066	0.143662	5.741404	42.325000	81.015568	
0.183423	0.003311	0.156771	5.916846	41.450000	81.152734	
0.190967	0.003961	0.161735	5.792052	42.150000	81.290913	
0.180685	0.003310	0.153339	5.864087	41.787500	81.428147	
0.178355	0.002338	0.151209	5.985655	40.975000	81.566527	
0.182088	0.003095	0.153689	5.971302	41.387500	81.704133	
0.185578	0.002230	0.156457	6.076196	40.787500	81.841920	
0.193670	0.003062	0.162534	6.021306	41.337500	81.979810	
0.179646	0.003464	0.149346	6.208144	40.787500	82.117402	
0.182481	0.003791	0.151311	6.305544	40.212500	82.255680	
0.171030	0.002575	0.141856	6.360659	39.962500	82.393951	
0.175873	0.002541	0.145765	6.326069	39.750000	82.531987	
0.182142	0.002894	0.149959	6.353541	39.550000	82.670112	
0.198372	0.004844	0.161648	6.287215	39.612500	82.808176	
0.173170	0.001848	0.142397	6.461688	39.437500	82.946333	
0.176165	0.002779	0.143827	6.657214	39.087500	83.085325	
0.182762	0.003302	0.148199	6.706535	38.700000	83.224442	
0.178781	0.002315	0.145352	6.653222	38.975000	83.363387	
0.188172	0.003411	0.151599	6.539786	39.037500	83.503188	
0.188287	0.002506	0.151949	6.512272	39.437500	83.642003	
0.178020	0.002266	0.143289	6.458471	39.800000	83.781038	
0.176888	0.001840	0.142204	6.500191	40.037500	83.920210	
0.181504	0.002626	0.144913	6.621558	39.775000	84.059500	
0.185813	0.002362	0.148005	6.622903	39.912500	84.199488	
0.193831	0.002730	0.153842	6.635103	39.937500	84.339069	
0.187341	0.003370	0.147419	6.608388	39.837500	84.478605	
0.186622	0.002207	0.147532	6.583039	40.037500	84.617790	
0.194901	0.003236	0.152522	6.423090	39.925000	84.758151	
0.194044	0.004035	0.151063	6.220095	39.737500	84.897872	
0.194337	0.002894	0.151293	6.237276	39.787500	85.038101	
0.181039	0.001641	0.141671	6.325246	40.000000	85.178287	
0.185701	0.002092	0.144183	6.388230	39.975000	85.318097	
0.185017	0.001934	0.143581	6.470925	40.075000	85.458186	
0.188151	0.002154	0.145168	6.572471	40.050000	85.599214	
0.181607	0.002315	0.139668	6.597114	40.050000	85.740310	
0.196115	0.004091	0.148964	6.660332	40.000000	85.881116	
0.186457	0.001963	0.142691	6.733256	39.712500	86.022568	
0.188546	0.002042	0.143810	6.747359	39.437500	86.163088	
0.185065	0.001664	0.140883	6.753112	39.525000	86.304660	
0.206350	0.006857	0.152905	6.845376	39.600000	86.445826	
0.228942	0.004943	0.170887	6.163207	39.987500	86.587741	
0.202399	0.002998	0.151924	5.911322	40.062500	86.728688	
0.207316	0.005321	0.153037	5.981937	40.312500	86.870364	
