Train Loss	Train Loss X	Train Loss U	Val Loss	Val Acc.	Test Loss	Test Acc.	Epoch Time	
0.441742	0.004455	1.749149	1.404528	59.200000	1.424739	59.480000	136.628845	
0.445822	0.004203	1.766476	1.385868	59.180000	1.412946	59.070000	136.600092	
0.453630	0.004230	1.797601	1.365110	59.900000	1.391046	59.490000	136.557624	
0.458707	0.004322	1.817538	1.350044	60.360000	1.379120	59.720000	136.531775	
0.457577	0.004062	1.814057	1.336339	60.560000	1.363510	60.040000	136.508020	
0.460239	0.004406	1.823333	1.317984	60.440000	1.340826	60.370000	136.491929	
0.459748	0.004352	1.821583	1.305822	60.600000	1.323754	60.560000	136.500563	
0.468197	0.004462	1.854942	1.293412	61.120000	1.321674	60.440000	136.524080	
0.472722	0.004337	1.873541	1.274506	61.260000	1.306847	60.370000	136.554004	
0.480484	0.004334	1.904597	1.255603	61.540000	1.289477	60.920000	136.620210	
0.483799	0.004489	1.917239	1.238656	61.840000	1.272888	61.100000	136.663678	
0.477923	0.004045	1.895512	1.226826	61.900000	1.261557	61.370000	136.707305	
0.488886	0.004305	1.938324	1.204801	62.360000	1.241009	61.400000	136.741083	
0.480566	0.004128	1.905754	1.199972	62.520000	1.231610	61.730000	136.784324	
0.486270	0.004186	1.928337	1.188083	63.140000	1.221371	61.850000	136.804967	
0.491144	0.004168	1.947903	1.173815	63.120000	1.207674	62.030000	136.821863	
0.498760	0.004307	1.977810	1.161346	63.380000	1.195052	62.020000	136.825618	
0.495227	0.003873	1.965414	1.158175	63.260000	1.190213	62.010000	136.844434	
0.501544	0.004249	1.989181	1.152074	63.480000	1.187440	62.410000	136.849428	
0.501812	0.004259	1.990209	1.147842	62.900000	1.185521	62.620000	136.890128	
0.500405	0.003925	1.985920	1.133758	63.460000	1.170696	62.840000	136.910072	
0.503987	0.003833	2.000612	1.124838	63.620000	1.164854	62.810000	136.927730	
0.507391	0.003840	2.014202	1.117756	63.200000	1.153484	63.030000	136.941102	
0.509428	0.004105	2.021291	1.111262	63.660000	1.147497	63.230000	136.950431	
0.505139	0.003487	2.006611	1.106610	63.780000	1.145679	63.260000	136.970766	
0.507880	0.003844	2.016145	1.107118	64.300000	1.142308	63.350000	137.013670	
0.507592	0.003500	2.016369	1.100525	64.680000	1.136924	63.410000	137.029611	
0.509152	0.003868	2.021136	1.087201	64.900000	1.129181	63.300000	137.040986	
0.506572	0.003552	2.012081	1.078524	64.940000	1.116912	63.680000	137.048618	
0.504845	0.003604	2.004964	1.071957	65.280000	1.112099	64.020000	137.066992	
0.504249	0.003746	2.002011	1.069272	65.020000	1.111173	64.020000	137.078085	
0.503728	0.003465	2.001053	1.067756	65.120000	1.108510	64.280000	137.092481	
0.508153	0.003796	2.017429	1.053572	65.840000	1.092664	64.510000	137.104141	
0.504538	0.003309	2.004916	1.045039	66.220000	1.086141	64.640000	137.120601	
0.507297	0.003420	2.015507	1.038193	65.980000	1.080216	64.740000	137.131166	
0.501441	0.003363	1.992314	1.039109	65.940000	1.081066	64.870000	137.150419	
0.503971	0.003277	2.002778	1.033317	66.120000	1.078196	64.940000	137.163139	
0.506031	0.003521	2.010039	1.039798	65.940000	1.083593	64.950000	137.172064	
0.504387	0.003461	2.003703	1.033527	65.780000	1.073953	65.370000	137.180746	
0.507600	0.003492	2.016435	1.025288	66.040000	1.065063	65.340000	137.189383	
0.505222	0.003270	2.007807	1.022415	66.280000	1.059589	65.520000	137.210649	
0.501932	0.003151	1.995124	1.020692	66.280000	1.056946	65.520000	137.222627	
0.502081	0.003382	1.994794	1.019109	66.680000	1.053421	65.830000	137.252665	
0.507685	0.003044	2.018563	1.013819	67.000000	1.048295	66.110000	137.266831	
0.507657	0.003162	2.017979	1.012934	67.380000	1.044189	65.920000	137.281033	
0.502326	0.003174	1.996608	1.013513	67.420000	1.043129	66.020000	137.295192	
0.506620	0.003062	2.014234	1.009851	67.680000	1.036169	66.530000	137.303304	
0.503082	0.003139	1.999773	1.002178	67.880000	1.030193	66.790000	137.332033	
0.502464	0.002930	1.998133	1.007438	67.420000	1.035888	66.620000	137.360877	
0.505088	0.003281	2.007232	1.002780	67.440000	1.032916	66.590000	137.408461	
0.498987	0.002934	1.984210	0.999394	67.760000	1.031670	66.830000	137.420403	
0.506962	0.003185	2.015108	0.998453	67.780000	1.028372	66.870000	137.445584	
0.504127	0.003036	2.004364	0.994575	68.060000	1.024470	66.760000	137.454643	
0.502132	0.003118	1.996054	0.993099	67.740000	1.021359	66.830000	137.468101	
0.503666	0.003016	2.002604	0.999422	67.420000	1.029686	66.670000	137.474112	
0.506376	0.003228	2.012591	0.999395	67.380000	1.029694	66.550000	137.483195	
0.504282	0.002930	2.005405	0.998224	67.600000	1.026441	66.850000	137.485802	
0.499377	0.003041	1.985345	0.997643	67.580000	1.025516	67.050000	137.493424	
0.502722	0.003178	1.998176	0.996614	67.800000	1.023839	67.230000	137.502068	
0.504872	0.002837	2.008142	0.995739	67.700000	1.027531	67.090000	137.508711	
0.499375	0.003103	1.985087	0.994714	67.980000	1.026491	67.080000	137.514565	
0.498935	0.002981	1.983816	0.995342	68.200000	1.022831	66.860000	137.520805	
0.503586	0.003136	2.001800	0.993114	68.280000	1.022976	66.860000	137.531991	
0.494805	0.002747	1.968229	0.987330	68.280000	1.019076	66.840000	137.540230	
0.495899	0.002927	1.971889	0.986092	68.280000	1.015887	66.970000	137.552683	
0.497567	0.002830	1.978950	0.982295	68.760000	1.012844	67.170000	137.562695	
0.495588	0.002789	1.971198	0.978886	68.560000	1.011483	67.140000	137.588671	
0.494481	0.002837	1.966575	0.971705	68.860000	1.005854	67.410000	137.596299	
0.488728	0.002701	1.944108	0.980473	68.580000	1.008562	67.540000	137.606553	
0.494534	0.002858	1.966703	0.975425	68.780000	1.005880	67.580000	137.615786	
0.488523	0.002943	1.942320	0.972890	68.900000	1.006344	67.790000	137.629844	
0.490587	0.002593	1.951978	0.973126	68.460000	1.006795	67.610000	137.654267	
0.492032	0.002752	1.957122	0.968504	68.900000	0.998026	67.590000	137.663002	
0.491563	0.002855	1.954834	0.962998	68.900000	0.990873	67.870000	137.682376	
0.493298	0.002831	1.961869	0.961835	68.840000	0.991959	67.690000	137.693784	
0.492834	0.002877	1.959827	0.953738	69.300000	0.986230	67.900000	137.728029	
0.493725	0.002749	1.963907	0.955882	69.160000	0.990318	67.830000	137.733918	
0.486757	0.002730	1.936106	0.954191	69.120000	0.991276	67.960000	137.734987	
0.486119	0.002775	1.933376	0.953505	68.920000	0.988264	67.990000	137.737002	
0.485720	0.002750	1.931879	0.953360	69.220000	0.989417	68.030000	137.739239	
0.481663	0.002558	1.916423	0.956228	69.120000	0.993563	67.900000	137.744697	
0.479873	0.002668	1.908819	0.954327	69.380000	0.988305	68.120000	137.752586	
0.479804	0.002570	1.908939	0.956680	69.420000	0.983699	68.150000	137.757318	
0.481069	0.002698	1.913485	0.958698	69.400000	0.983975	67.840000	137.763437	
0.481290	0.002948	1.913367	0.956313	69.460000	0.985564	67.980000	137.792143	
0.483955	0.002709	1.924984	0.956975	69.480000	0.986519	68.150000	137.800091	
0.479214	0.002604	1.906440	0.951593	69.620000	0.981662	68.400000	137.805348	
0.477462	0.002495	1.899872	0.950029	69.820000	0.981094	68.520000	137.807507	
0.481664	0.002719	1.915780	0.947760	69.720000	0.981239	68.430000	137.809054	
0.473143	0.002502	1.882562	0.949413	69.820000	0.982600	68.470000	137.817832	
0.478286	0.002712	1.902295	0.948398	69.640000	0.978610	68.440000	137.828785	
0.478167	0.002600	1.902268	0.948932	69.540000	0.982348	68.420000	137.860770	
0.479542	0.002580	1.907848	0.943330	69.620000	0.973494	68.560000	137.866629	
0.478025	0.002609	1.901666	0.940423	69.820000	0.968860	68.820000	137.873026	
0.478346	0.002616	1.902919	0.937819	70.000000	0.967318	68.950000	137.880641	
0.481003	0.002677	1.913301	0.940132	69.760000	0.966689	68.920000	137.886167	
0.476489	0.002502	1.895950	0.938432	70.020000	0.963537	68.880000	137.887152	
0.476208	0.002440	1.895074	0.941475	70.180000	0.966647	68.640000	137.891501	
0.477036	0.002549	1.897947	0.946412	70.140000	0.970705	68.880000	137.897430	
0.477053	0.002531	1.898087	0.944729	70.340000	0.968720	68.920000	137.906769	
0.475561	0.002445	1.892465	0.946413	70.240000	0.966539	68.900000	137.912752	
0.474262	0.002496	1.887065	0.948020	70.020000	0.963886	69.010000	137.917097	
0.477790	0.002512	1.901111	0.947521	70.240000	0.961636	69.110000	137.918996	
0.473209	0.002349	1.883441	0.948618	70.240000	0.961452	69.250000	137.923663	
0.473257	0.002428	1.883317	0.948800	70.420000	0.962473	69.150000	137.927845	
0.471378	0.002418	1.875839	0.944350	70.680000	0.960294	69.360000	137.934042	
0.470889	0.002418	1.873884	0.942541	70.500000	0.960125	69.250000	137.936607	
0.469190	0.002556	1.866535	0.940822	70.380000	0.961100	69.070000	137.946414	
0.468946	0.002332	1.866456	0.942182	70.720000	0.964362	69.150000	137.956117	
0.471333	0.002473	1.875439	0.938335	70.380000	0.956888	69.270000	137.966287	
0.466641	0.002435	1.856827	0.933591	70.620000	0.955503	69.380000	137.975001	
0.469554	0.002545	1.868036	0.933498	70.560000	0.954482	69.500000	137.985455	
0.469717	0.002449	1.869072	0.933010	70.580000	0.949348	69.570000	137.990993	
0.465327	0.002314	1.852054	0.931676	70.580000	0.948975	69.490000	137.994366	
0.462962	0.002277	1.842739	0.929031	70.860000	0.949663	69.740000	138.001682	
0.461636	0.002329	1.837229	0.929859	70.960000	0.954445	69.710000	138.004104	
0.456722	0.002261	1.817844	0.924943	70.880000	0.952250	69.820000	138.006496	
0.457639	0.002122	1.822069	0.927015	70.420000	0.952234	69.870000	138.007374	
0.462867	0.002336	1.842124	0.927568	70.800000	0.949803	69.970000	138.020440	
0.461165	0.002276	1.835554	0.931383	70.780000	0.948796	69.950000	138.021392	
0.454559	0.002244	1.809259	0.933292	70.640000	0.950511	69.860000	138.028337	
0.454449	0.002443	1.808022	0.930461	70.480000	0.949613	69.910000	138.031390	
0.452531	0.002139	1.801568	0.928163	71.000000	0.948175	70.160000	138.032143	
0.453126	0.002177	1.803796	0.928479	70.920000	0.950237	70.200000	138.039541	
0.448587	0.002242	1.785377	0.925083	70.880000	0.951195	70.140000	138.039513	
0.454234	0.002151	1.808333	0.923476	71.100000	0.951200	70.240000	138.043180	
0.454360	0.002170	1.808762	0.917549	71.380000	0.943464	70.370000	138.043720	
0.449115	0.002345	1.787082	0.917935	71.220000	0.943704	70.550000	138.052498	
0.450225	0.002158	1.792268	0.915347	71.280000	0.940288	70.520000	138.057337	
0.452946	0.002491	1.801820	0.912430	71.700000	0.936372	70.440000	138.061269	
0.451055	0.002155	1.795598	0.908125	71.580000	0.936061	70.750000	138.079013	
0.448314	0.002263	1.784207	0.906945	71.700000	0.935029	70.600000	138.084124	
0.451036	0.002261	1.795100	0.909904	71.660000	0.938798	70.570000	138.089823	
0.450136	0.002251	1.791540	0.906151	71.720000	0.935901	70.670000	138.093062	
0.454368	0.002204	1.808656	0.903002	71.740000	0.929933	70.660000	138.097095	
0.450484	0.002322	1.792647	0.899344	71.720000	0.926329	71.070000	138.098370	
0.454085	0.002337	1.806993	0.900362	71.520000	0.925951	70.960000	138.101710	
0.448422	0.002236	1.784745	0.902571	71.580000	0.928872	71.190000	138.106762	
0.450379	0.002220	1.792636	0.900853	71.760000	0.928542	71.070000	138.111941	
0.449769	0.002406	1.789449	0.901520	71.480000	0.930666	70.870000	138.112457	
0.447440	0.002388	1.780208	0.902477	71.300000	0.930617	70.910000	138.128155	
0.447882	0.002256	1.782505	0.903454	71.420000	0.927364	71.180000	138.149878	
0.448298	0.002237	1.784245	0.901207	71.520000	0.925108	71.140000	138.151867	
0.446418	0.002154	1.777056	0.899044	71.440000	0.923319	71.070000	138.155661	
0.448687	0.002119	1.786270	0.898580	71.580000	0.927206	70.930000	138.160888	
0.452364	0.002116	1.800989	0.902054	71.520000	0.929209	70.820000	138.162338	
0.451249	0.002277	1.795885	0.904206	71.420000	0.931722	70.760000	138.163174	
0.446615	0.002158	1.777828	0.903456	71.620000	0.933177	70.830000	138.162715	
0.445394	0.002024	1.773483	0.898522	71.620000	0.929684	70.860000	138.163422	
0.442269	0.002056	1.760852	0.900202	71.920000	0.929924	71.130000	138.164191	
0.445841	0.002222	1.774478	0.903860	71.920000	0.934053	71.160000	138.167518	
0.443263	0.002171	1.764369	0.902569	71.960000	0.933028	71.080000	138.168877	
0.439883	0.002373	1.750043	0.896725	72.180000	0.924061	71.390000	138.174957	
0.443082	0.002208	1.763496	0.901587	71.860000	0.927481	71.570000	138.176895	
0.443982	0.002114	1.767473	0.897030	71.900000	0.922275	71.540000	138.178131	
0.436773	0.002113	1.738642	0.897608	71.800000	0.919977	71.430000	138.180687	
0.433440	0.002213	1.724910	0.897359	71.960000	0.919094	71.630000	138.182235	
0.436916	0.002181	1.738941	0.894166	72.140000	0.915429	71.560000	138.190800	
0.438013	0.002239	1.743097	0.900609	72.220000	0.921793	71.390000	138.200074	
0.435561	0.002229	1.733326	0.899418	72.000000	0.924639	71.440000	138.200539	
0.434509	0.002147	1.729448	0.897958	72.160000	0.922897	71.450000	138.201514	
0.432984	0.001945	1.724158	0.889496	72.320000	0.915244	71.570000	138.202822	
0.434920	0.002098	1.731286	0.892907	72.220000	0.919796	71.610000	138.203908	
0.433148	0.002136	1.724051	0.890979	72.480000	0.923460	71.490000	138.202546	
0.431145	0.002073	1.716289	0.892034	72.440000	0.928661	71.470000	138.201412	
0.431812	0.002129	1.718732	0.888195	72.380000	0.921891	71.620000	138.207063	
0.428340	0.002082	1.705033	0.886101	72.780000	0.916116	71.660000	138.207405	
0.432046	0.002183	1.719453	0.880797	72.780000	0.913166	72.120000	138.223174	
0.429249	0.001960	1.709158	0.881014	72.800000	0.910855	72.270000	138.223848	
0.425747	0.002031	1.694863	0.886857	72.820000	0.916531	72.220000	138.229395	
0.430424	0.002235	1.712758	0.884437	72.820000	0.911091	72.000000	138.232662	
0.427554	0.002039	1.702060	0.878252	73.040000	0.905466	71.900000	138.233562	
0.421792	0.001907	1.679540	0.873207	73.160000	0.900117	72.210000	138.235143	
0.423050	0.001939	1.684443	0.871745	72.740000	0.896600	72.370000	138.234574	
0.424666	0.002020	1.690584	0.878048	73.000000	0.899668	72.210000	138.238891	
0.425568	0.002038	1.694120	0.883179	73.180000	0.899909	72.440000	138.251274	
0.428560	0.002506	1.704218	0.878432	73.020000	0.897985	72.160000	138.254712	
0.424376	0.001984	1.689567	0.876231	73.260000	0.896921	72.400000	138.258895	
0.424302	0.002104	1.688793	0.871372	73.060000	0.894202	72.780000	138.259884	
0.426613	0.002203	1.697640	0.868714	73.260000	0.896869	72.640000	138.260903	
0.420352	0.002170	1.672726	0.866152	73.480000	0.896297	72.490000	138.260691	
0.424335	0.001937	1.689591	0.859920	73.680000	0.891653	72.640000	138.263399	
0.422940	0.002086	1.683417	0.861918	73.680000	0.894010	72.750000	138.265729	
0.422252	0.002285	1.679869	0.863436	73.640000	0.899125	72.700000	138.268214	
0.424658	0.002066	1.690370	0.868005	73.840000	0.904567	72.710000	138.267627	
0.418909	0.002073	1.667343	0.875453	73.520000	0.912817	72.510000	138.266741	
0.422525	0.002330	1.680783	0.879638	73.620000	0.912399	72.280000	138.269672	
0.416186	0.001946	1.656961	0.880283	73.600000	0.914446	72.140000	138.271460	
0.414752	0.001967	1.651139	0.877065	73.640000	0.910052	72.460000	138.284282	
0.420070	0.001948	1.672489	0.870116	73.500000	0.898704	72.410000	138.287619	
0.419517	0.002096	1.669683	0.863015	73.480000	0.891790	72.630000	138.289855	
0.416499	0.001934	1.658262	0.857692	73.640000	0.889928	72.540000	138.292110	
0.419945	0.001989	1.671822	0.860497	73.460000	0.890640	72.690000	138.292983	
0.413732	0.001891	1.647365	0.863883	73.620000	0.894006	72.650000	138.293010	
0.416339	0.002074	1.657057	0.860030	73.460000	0.894435	72.620000	138.298295	
0.419199	0.001930	1.669077	0.860402	73.560000	0.897114	72.510000	138.303654	
0.420461	0.001993	1.673872	0.856361	73.980000	0.897205	72.210000	138.309853	
0.424154	0.002046	1.688431	0.855304	73.760000	0.894397	72.410000	138.313369	
0.423555	0.002212	1.685373	0.858994	73.720000	0.896923	72.400000	138.314324	
0.423853	0.002336	1.686066	0.859108	73.660000	0.897062	72.380000	138.313625	
0.424993	0.002269	1.690895	0.857200	73.920000	0.891315	72.610000	138.317442	
0.421387	0.002054	1.677331	0.859674	73.580000	0.895696	72.520000	138.322227	
0.425027	0.003203	1.687296	0.861976	73.200000	0.892960	72.460000	138.327960	
0.422763	0.002061	1.682809	0.864076	73.720000	0.890555	72.660000	138.330225	
0.423990	0.002068	1.687689	0.865474	73.860000	0.891850	72.530000	138.340773	
0.420255	0.002198	1.672227	0.861750	73.840000	0.885963	72.680000	138.342381	
0.419910	0.002040	1.671479	0.856501	74.080000	0.881318	72.730000	138.343941	
0.419810	0.002056	1.671015	0.861028	74.460000	0.884909	72.690000	138.344702	
0.417672	0.001968	1.662814	0.861751	74.220000	0.886341	72.730000	138.346660	
0.423324	0.001985	1.685353	0.857546	74.300000	0.879211	72.840000	138.351274	
0.419214	0.002082	1.668532	0.862860	73.780000	0.882251	72.950000	138.354235	
0.421815	0.002093	1.678888	0.866319	74.140000	0.885688	72.640000	138.360920	
0.420212	0.002031	1.672723	0.865380	73.980000	0.884055	72.680000	138.365352	
0.424047	0.001954	1.688370	0.863549	74.020000	0.883581	72.530000	138.374360	
0.419613	0.002283	1.669321	0.861886	73.980000	0.883401	72.570000	138.374474	
0.422215	0.002066	1.680594	0.862156	73.760000	0.885642	72.610000	138.373585	
0.417720	0.002030	1.662759	0.860676	73.900000	0.882195	72.730000	138.374939	
0.421302	0.002159	1.676573	0.860434	73.880000	0.878518	72.760000	138.378480	
0.425733	0.002105	1.694515	0.855824	74.040000	0.880428	72.590000	138.382798	
0.421090	0.001939	1.676603	0.860307	73.900000	0.883790	72.590000	138.382409	
0.422180	0.002176	1.680015	0.856592	74.160000	0.876019	72.900000	138.390482	
0.425306	0.002373	1.691731	0.862152	73.860000	0.875037	73.010000	138.392562	
0.425417	0.001954	1.693852	0.860190	73.980000	0.871968	72.990000	138.413738	
0.426562	0.002247	1.697261	0.854151	73.780000	0.867733	73.230000	138.414899	
0.421522	0.002058	1.677854	0.848988	74.040000	0.865711	73.080000	138.415424	
0.420581	0.002104	1.673909	0.845721	74.340000	0.866801	73.170000	138.416074	
0.419656	0.002076	1.670322	0.846493	74.400000	0.867355	73.180000	138.416468	
0.417931	0.002038	1.663572	0.844438	74.540000	0.866442	73.140000	138.417370	
0.419105	0.001928	1.668709	0.843648	74.640000	0.864185	73.060000	138.421179	
0.417338	0.002077	1.661045	0.841563	74.280000	0.863373	72.970000	138.421906	
0.419230	0.002011	1.668873	0.841435	74.500000	0.861028	73.000000	138.421276	
0.416583	0.002053	1.658120	0.840158	74.500000	0.861236	73.030000	138.421121	
0.416162	0.001884	1.657111	0.839148	74.740000	0.858899	73.160000	138.423743	
0.417349	0.002049	1.661202	0.840687	74.620000	0.866758	73.350000	138.425006	
0.416497	0.002019	1.657912	0.842209	74.740000	0.868322	73.220000	138.425806	
0.415089	0.001958	1.652523	0.838830	75.000000	0.867018	73.260000	138.427402	
0.418421	0.001990	1.665726	0.839804	74.540000	0.865859	73.380000	138.433766	
0.419550	0.001968	1.670326	0.838040	74.820000	0.864670	73.450000	138.441292	
0.420542	0.002060	1.673930	0.840414	74.780000	0.865157	73.350000	138.446980	
0.415780	0.001992	1.655153	0.842091	74.480000	0.864347	73.400000	138.450349	
0.413891	0.002046	1.647381	0.838081	74.180000	0.860760	73.670000	138.452674	
0.419541	0.002113	1.669714	0.834530	74.260000	0.861543	73.750000	138.457926	
0.419661	0.002061	1.670399	0.831858	74.600000	0.859179	73.780000	138.457998	
0.417811	0.002028	1.663131	0.831901	74.580000	0.861905	73.800000	138.457939	
0.416314	0.002070	1.656979	0.828332	74.640000	0.857942	73.870000	138.458692	
0.416991	0.002116	1.659497	0.831921	74.500000	0.858040	73.810000	138.459901	
0.421196	0.002196	1.676001	0.835951	74.440000	0.862284	73.630000	138.460974	
0.416784	0.002015	1.659074	0.834672	74.400000	0.861677	73.520000	138.464017	
0.421613	0.002082	1.678124	0.832895	74.540000	0.856174	73.730000	138.465031	
0.419499	0.001913	1.670345	0.832284	74.720000	0.852359	73.780000	138.465649	
0.414371	0.001961	1.649641	0.835296	74.680000	0.852673	74.050000	138.466688	
0.419592	0.002032	1.670240	0.834468	74.900000	0.851735	73.960000	138.476668	
0.419067	0.002105	1.667849	0.823629	75.140000	0.843641	73.920000	138.483629	
0.417905	0.002132	1.663091	0.824651	75.300000	0.842700	74.130000	138.490414	
0.417668	0.002150	1.662072	0.826007	75.120000	0.840789	74.170000	138.492068	
0.419869	0.002131	1.670953	0.822757	74.960000	0.839111	74.320000	138.494559	
0.419059	0.002061	1.667989	0.821051	74.920000	0.839436	74.210000	138.495151	
0.420881	0.002241	1.674560	0.816832	75.000000	0.839409	73.950000	138.496609	
0.420424	0.002097	1.673308	0.821168	75.000000	0.842862	74.270000	138.496713	
0.420752	0.002118	1.674537	0.820113	74.580000	0.842964	74.170000	138.496913	
0.421657	0.002007	1.678601	0.812431	74.980000	0.837777	74.360000	138.498345	
0.420278	0.002164	1.672457	0.812263	74.800000	0.838730	74.120000	138.501845	
0.426733	0.002945	1.695151	0.815531	74.900000	0.836391	74.230000	138.506008	
0.421179	0.002114	1.676262	0.815589	74.940000	0.838695	74.160000	138.510481	
0.420496	0.002081	1.673658	0.815753	75.040000	0.838406	74.080000	138.512447	
0.420505	0.002191	1.673257	0.817676	74.980000	0.838675	74.060000	138.513006	
