Train Loss	Train Loss X	Train Loss U	Test Loss	Test Acc.	
0.842279	0.644017	0.012841	0.845549	75.640000	
0.807360	0.613743	0.012512	0.845831	75.470000	
0.883642	0.686194	0.012736	0.837277	75.870000	
0.868739	0.671232	0.012627	0.826061	76.000000	
0.851277	0.654332	0.012536	0.823479	76.110000	
0.830514	0.649793	0.011479	0.818062	76.220000	
0.850886	0.659415	0.012139	0.828956	75.930000	
0.830304	0.633232	0.012403	0.838829	75.690000	
0.877632	0.674984	0.012680	0.844383	75.570000	
0.856076	0.656544	0.012458	0.827289	76.050000	
0.831796	0.629685	0.012596	0.835191	76.000000	
0.875812	0.668993	0.012812	0.833186	76.080000	
0.890442	0.684891	0.012645	0.836501	76.010000	
0.899583	0.693057	0.012678	0.835694	76.030000	
0.859305	0.655181	0.012507	0.834211	76.190000	
0.838591	0.637805	0.012242	0.827123	76.350000	
0.873806	0.667018	0.012508	0.830937	76.140000	
0.858696	0.649773	0.012611	0.822107	76.080000	
0.877145	0.667022	0.012660	0.830759	75.760000	
0.861272	0.654985	0.012383	0.820888	76.090000	
0.860929	0.654614	0.012272	0.837537	75.670000	
0.898984	0.686489	0.012614	0.843588	75.520000	
0.887666	0.672015	0.012778	0.851946	75.240000	
0.896151	0.682944	0.012596	0.849795	75.110000	
0.891946	0.675002	0.012693	0.843509	75.200000	
0.876440	0.660608	0.012601	0.837319	75.430000	
0.871887	0.654518	0.012668	0.841204	75.440000	
0.874693	0.655705	0.012734	0.840233	75.610000	
0.907339	0.686771	0.012694	0.828316	76.080000	
0.852231	0.638364	0.012283	0.823410	76.100000	
0.920309	0.696817	0.012813	0.826495	76.230000	
0.857992	0.646265	0.012117	0.819225	76.260000	
0.887836	0.672172	0.012211	0.810917	76.330000	
0.894382	0.673589	0.012476	0.812048	76.440000	
0.876123	0.651293	0.012682	0.811620	76.440000	
0.909530	0.683984	0.012700	0.816379	76.260000	
0.908509	0.681409	0.012653	0.817949	76.390000	
0.885823	0.669385	0.012037	0.818753	76.400000	
0.888449	0.663129	0.012506	0.802273	76.740000	
0.882792	0.655698	0.012582	0.803672	76.520000	
0.904677	0.675051	0.012593	0.804225	76.620000	
0.879435	0.651437	0.012478	0.812936	76.580000	
0.918699	0.686245	0.012697	0.808408	76.600000	
0.930239	0.695139	0.012819	0.816192	76.200000	
0.890129	0.658783	0.012487	0.820498	76.170000	
0.909400	0.697442	0.011417	0.815785	76.120000	
0.867591	0.642536	0.012099	0.818853	76.100000	
0.853093	0.623785	0.012306	0.811954	76.130000	
0.897252	0.659044	0.012655	0.806528	76.390000	
0.935210	0.695573	0.012707	0.809634	76.480000	
0.923486	0.684162	0.012665	0.812923	76.420000	
0.899103	0.664756	0.012380	0.822122	76.430000	
0.908056	0.669716	0.012463	0.829384	76.160000	
0.920232	0.677104	0.012691	0.814473	76.510000	
0.924420	0.675985	0.012943	0.813661	76.650000	
0.898870	0.667386	0.012037	0.800873	76.820000	
0.898573	0.657861	0.012393	0.804972	76.900000	
0.902418	0.666670	0.012114	0.804685	76.820000	
0.916749	0.672701	0.012519	0.799102	76.920000	
0.919985	0.672500	0.012665	0.806708	76.580000	
0.934391	0.689272	0.012427	0.813406	76.460000	
0.897704	0.649477	0.012560	0.808775	76.640000	
0.921987	0.672495	0.012603	0.813499	76.540000	
0.915504	0.666807	0.012525	0.816034	76.290000	
0.917858	0.663710	0.012689	0.806326	76.640000	
0.972580	0.712523	0.012959	0.808526	76.470000	
0.931327	0.677317	0.012637	0.806491	76.490000	
0.962780	0.707474	0.012653	0.804581	76.770000	
0.942723	0.689193	0.012468	0.803205	76.790000	
0.939276	0.681813	0.012637	0.808508	76.570000	
0.938812	0.679341	0.012714	0.806292	76.800000	
0.938975	0.686033	0.012336	0.796833	77.070000	
0.935554	0.675069	0.012618	0.796220	77.060000	
0.917157	0.672826	0.011813	0.798811	76.930000	
0.925519	0.671038	0.012284	0.794841	77.060000	
0.902163	0.649113	0.012147	0.787840	77.170000	
0.934269	0.673845	0.012428	0.788259	77.060000	
0.951111	0.689912	0.012441	0.795018	76.980000	
0.950360	0.684262	0.012654	0.796037	77.040000	
0.942648	0.681870	0.012318	0.808956	76.770000	
0.931562	0.673067	0.012154	0.814998	76.480000	
0.965683	0.696053	0.012654	0.805048	76.830000	
0.958059	0.688423	0.012634	0.802150	76.930000	
0.948951	0.682912	0.012368	0.802493	76.910000	
0.948433	0.677494	0.012553	0.793053	77.320000	
0.930648	0.658094	0.012605	0.781891	77.510000	
0.961363	0.687380	0.012650	0.780772	77.420000	
0.934140	0.658404	0.012614	0.778705	77.590000	
0.950134	0.680534	0.012311	0.773276	77.630000	
0.945648	0.673488	0.012404	0.794061	77.010000	
0.938965	0.663045	0.012543	0.794591	77.070000	
0.992850	0.705184	0.012967	0.787731	77.380000	
0.945384	0.665299	0.012602	0.778638	77.480000	
0.904910	0.631328	0.012289	0.779152	77.520000	
0.958122	0.671871	0.012805	0.781503	77.450000	
0.971720	0.685144	0.012733	0.777486	77.490000	
0.940251	0.659691	0.012443	0.769688	77.860000	
0.958500	0.672495	0.012664	0.771805	77.940000	
0.971531	0.682104	0.012741	0.777696	77.440000	
0.981398	0.693279	0.012619	0.777387	77.440000	
0.959553	0.675594	0.012415	0.769797	77.370000	
0.962775	0.677061	0.012472	0.769988	77.490000	
0.962790	0.677399	0.012366	0.769634	77.780000	
0.990644	0.695878	0.012728	0.774990	77.630000	
0.987609	0.693085	0.012695	0.766632	77.870000	
0.948503	0.661188	0.012365	0.757720	77.990000	
1.005700	0.709596	0.012627	0.751570	78.340000	
0.967368	0.679662	0.012247	0.756131	78.280000	
0.959681	0.668450	0.012378	0.758446	78.220000	
0.980808	0.692521	0.012209	0.758374	78.000000	
0.967438	0.675826	0.012262	0.760748	77.970000	
0.957318	0.662659	0.012368	0.754642	78.140000	
0.979409	0.680613	0.012523	0.745672	78.320000	
0.993184	0.689422	0.012659	0.747868	78.140000	
0.993616	0.687631	0.012689	0.754709	77.990000	
0.982199	0.682956	0.012387	0.754855	78.140000	
1.005736	0.696433	0.012784	0.754433	78.120000	
0.966271	0.662272	0.012468	0.752455	78.240000	
0.989447	0.683853	0.012499	0.748427	78.520000	
0.984677	0.678071	0.012518	0.752459	78.410000	
0.984837	0.673898	0.012664	0.747389	78.380000	
0.999441	0.688813	0.012551	0.734418	78.460000	
1.028032	0.711638	0.012761	0.732835	78.510000	
0.988073	0.679764	0.012416	0.740564	78.650000	
0.966453	0.668132	0.011957	0.747103	78.620000	
0.994228	0.680428	0.012508	0.751572	78.530000	
0.981615	0.665496	0.012578	0.750699	78.430000	
1.022778	0.705430	0.012608	0.747968	78.760000	
1.012997	0.691921	0.012665	0.749847	78.280000	
1.007556	0.687657	0.012579	0.746481	78.590000	
0.989889	0.679335	0.012190	0.736675	78.600000	
0.997134	0.677926	0.012502	0.738878	78.480000	
0.995857	0.677894	0.012355	0.741296	78.440000	
1.028238	0.704361	0.012563	0.736358	78.690000	
1.017405	0.694582	0.012503	0.730323	78.980000	
1.007865	0.677955	0.012714	0.722345	79.150000	
0.989703	0.670264	0.012247	0.733626	78.900000	
1.021939	0.693048	0.012588	0.739143	78.740000	
0.993650	0.673896	0.012220	0.732439	78.690000	
1.025759	0.691819	0.012665	0.732115	78.670000	
0.995898	0.665899	0.012485	0.729709	78.630000	
1.025556	0.698906	0.012337	0.742491	78.760000	
1.025596	0.693061	0.012520	0.760322	78.220000	
1.011620	0.677652	0.012488	0.753388	78.460000	
1.023994	0.687041	0.012578	0.759015	78.220000	
1.033626	0.692939	0.012699	0.746905	78.430000	
1.009563	0.668436	0.012640	0.741906	78.640000	
1.043976	0.697588	0.012784	0.738001	78.750000	
1.022181	0.683397	0.012482	0.735771	78.830000	
1.040027	0.701048	0.012468	0.743345	78.530000	
1.032416	0.685673	0.012650	0.737677	78.720000	
1.041188	0.693576	0.012660	0.743006	78.720000	
1.078218	0.729555	0.012680	0.746498	78.560000	
1.027712	0.687979	0.012296	0.744362	78.450000	
1.048536	0.701247	0.012507	0.732571	78.750000	
1.064900	0.711246	0.012715	0.737482	78.590000	
1.023383	0.677866	0.012404	0.731786	78.570000	
1.021026	0.675056	0.012325	0.740000	78.730000	
1.052362	0.706114	0.012310	0.743078	78.850000	
1.027368	0.679250	0.012356	0.740991	78.890000	
1.039797	0.688015	0.012437	0.742757	78.570000	
1.093224	0.726976	0.012874	0.746355	78.400000	
1.044439	0.689411	0.012459	0.738020	78.750000	
1.018368	0.666412	0.012334	0.732482	78.790000	
1.022813	0.668859	0.012316	0.736397	78.550000	
1.004572	0.655357	0.012121	0.738897	78.570000	
1.105533	0.734049	0.012872	0.736181	78.540000	
1.037091	0.682415	0.012248	0.738052	78.610000	
1.045534	0.681590	0.012491	0.738737	78.560000	
1.076846	0.708510	0.012621	0.740663	78.630000	
1.068575	0.700547	0.012592	0.731440	78.800000	
1.007099	0.648922	0.012172	0.733899	78.810000	
1.060889	0.686843	0.012677	0.730420	78.740000	
1.071099	0.700629	0.012536	0.737401	78.970000	
1.042200	0.673972	0.012416	0.728543	79.200000	
1.051940	0.678104	0.012531	0.729710	79.160000	
1.080607	0.704349	0.012592	0.725559	79.100000	
1.077050	0.700308	0.012590	0.733247	78.800000	
1.038732	0.667685	0.012313	0.738800	79.020000	
1.074965	0.697622	0.012493	0.727882	79.160000	
1.047961	0.675826	0.012300	0.719755	79.180000	
1.086945	0.706542	0.012525	0.718363	79.330000	
1.098136	0.714933	0.012549	0.713846	79.220000	
1.094446	0.710576	0.012550	0.711656	79.340000	
1.077229	0.696928	0.012416	0.711239	79.470000	
1.075599	0.691374	0.012452	0.710816	79.510000	
1.095355	0.708420	0.012517	0.719485	79.320000	
1.067245	0.682648	0.012421	0.714021	79.400000	
1.099389	0.705909	0.012651	0.703754	79.560000	
1.051870	0.668689	0.012262	0.706570	79.360000	
1.051860	0.667900	0.012267	0.713122	79.250000	
1.068133	0.678008	0.012445	0.721479	79.000000	
1.103132	0.707977	0.012510	0.716445	79.090000	
1.112672	0.711779	0.012672	0.720815	79.110000	
1.100200	0.703654	0.012517	0.719849	79.160000	
1.091878	0.696628	0.012410	0.719645	79.010000	
1.107545	0.704170	0.012618	0.720108	79.010000	
1.085443	0.691916	0.012290	0.724662	79.030000	
1.098337	0.694922	0.012563	0.725763	78.770000	
1.093920	0.692756	0.012415	0.716518	79.160000	
1.135957	0.723562	0.012743	0.710942	79.370000	
1.091591	0.699772	0.012091	0.712643	79.290000	
1.151125	0.733281	0.012809	0.706441	79.400000	
1.091054	0.686651	0.012368	0.701464	79.890000	
1.109511	0.704028	0.012381	0.706894	79.660000	
1.130664	0.716367	0.012599	0.701426	79.610000	
1.127894	0.714773	0.012503	0.700185	80.020000	
1.076520	0.670851	0.012258	0.701354	79.660000	
1.096716	0.687227	0.012350	0.687725	80.270000	
1.105125	0.690427	0.012420	0.683307	80.250000	
1.102702	0.687400	0.012419	0.682875	80.480000	
1.104430	0.687040	0.012465	0.684188	80.290000	
1.114147	0.697373	0.012371	0.679552	80.360000	
1.151153	0.722734	0.012681	0.681012	80.290000	
1.113481	0.700304	0.012212	0.684860	80.050000	
1.091059	0.678831	0.012138	0.681908	80.270000	
1.097134	0.682539	0.012146	0.690460	80.230000	
1.137659	0.716617	0.012316	0.698037	80.050000	
1.084960	0.665048	0.012262	0.692974	80.030000	
1.139794	0.712998	0.012376	0.701227	79.770000	
1.098603	0.672155	0.012347	0.692393	80.010000	
1.108599	0.690110	0.012101	0.693402	79.950000	
1.154536	0.710397	0.012766	0.689264	80.070000	
1.129538	0.698331	0.012361	0.688904	80.020000	
1.160998	0.716803	0.012714	0.687462	80.030000	
1.157624	0.716346	0.012579	0.689028	79.980000	
1.119568	0.687776	0.012253	0.682193	80.220000	
1.068780	0.653926	0.011754	0.675657	80.490000	
1.128341	0.690327	0.012383	0.674719	80.340000	
1.133490	0.691857	0.012406	0.676347	80.100000	
1.128963	0.688789	0.012346	0.680852	80.240000	
1.142024	0.699158	0.012406	0.676089	80.380000	
1.171329	0.723132	0.012472	0.678564	80.600000	
1.136994	0.693357	0.012321	0.680775	80.490000	
1.188960	0.732909	0.012647	0.683639	80.650000	
1.165416	0.716838	0.012378	0.684949	80.460000	
1.160930	0.709292	0.012419	0.688836	80.490000	
1.158192	0.706735	0.012396	0.700992	80.070000	
1.118273	0.673454	0.012172	0.689324	80.330000	
1.162367	0.711111	0.012286	0.676484	80.440000	
1.181856	0.725081	0.012418	0.682752	80.380000	
1.182692	0.724201	0.012442	0.685627	80.420000	
1.158497	0.695954	0.012470	0.683036	80.670000	
1.156550	0.697367	0.012361	0.679766	80.870000	
1.156727	0.696842	0.012364	0.681614	80.790000	
1.168011	0.704396	0.012384	0.685207	80.590000	
1.116140	0.661280	0.012127	0.686203	80.490000	
1.160796	0.695266	0.012393	0.687856	80.440000	
1.182556	0.707205	0.012589	0.684916	80.610000	
1.185811	0.712928	0.012485	0.681547	80.590000	
1.196907	0.723921	0.012469	0.674082	80.720000	
1.184495	0.710404	0.012450	0.673907	80.670000	
1.174451	0.702410	0.012342	0.671526	80.720000	
1.162426	0.697012	0.012151	0.670956	80.850000	
1.151020	0.682600	0.012197	0.683026	80.640000	
1.206518	0.719964	0.012599	0.686035	80.530000	
1.208055	0.718750	0.012652	0.678009	80.740000	
1.174953	0.693076	0.012440	0.676099	80.780000	
1.200857	0.715892	0.012438	0.674247	80.780000	
1.173533	0.696685	0.012212	0.671990	80.760000	
1.198763	0.716717	0.012330	0.668518	80.940000	
1.190758	0.700943	0.012448	0.676479	81.000000	
1.161091	0.679022	0.012230	0.674126	80.740000	
1.214949	0.724953	0.012414	0.678263	80.910000	
1.228472	0.726662	0.012644	0.681020	80.740000	
1.212338	0.715199	0.012493	0.689018	80.550000	
1.214508	0.717754	0.012465	0.683856	80.750000	
1.194057	0.702307	0.012285	0.669593	81.040000	
1.210107	0.711800	0.012405	0.671814	80.810000	
1.213507	0.712901	0.012444	0.671335	80.770000	
1.171433	0.677127	0.012242	0.672150	80.710000	
1.191206	0.692904	0.012288	0.671708	80.770000	
1.261223	0.742963	0.012762	0.670228	80.670000	
1.212524	0.711653	0.012297	0.668536	80.820000	
1.215257	0.708966	0.012368	0.667373	80.720000	
1.188445	0.689430	0.012173	0.672995	80.660000	
1.245979	0.727378	0.012622	0.669515	80.770000	
1.223031	0.710089	0.012414	0.662210	80.890000	
1.178786	0.673712	0.012207	0.663360	80.920000	
1.207293	0.696201	0.012331	0.663488	80.820000	
1.216280	0.699615	0.012389	0.664160	80.920000	
1.249299	0.727710	0.012489	0.674843	80.510000	
1.227100	0.713989	0.012271	0.660217	81.010000	
1.224602	0.706869	0.012300	0.662673	80.920000	
1.265368	0.733757	0.012613	0.657361	81.060000	
1.269292	0.738667	0.012573	0.656551	81.080000	
1.223970	0.708302	0.012144	0.659405	80.950000	
1.242554	0.713495	0.012439	0.662358	81.210000	
1.232570	0.705929	0.012365	0.660237	81.190000	
1.245536	0.712984	0.012432	0.666458	81.160000	
1.287816	0.749853	0.012533	0.667582	81.080000	
1.287072	0.750451	0.012484	0.654719	81.240000	
1.247365	0.709671	0.012442	0.649038	81.360000	
1.284973	0.737740	0.012633	0.651609	81.340000	
1.268908	0.725777	0.012521	0.660687	81.130000	
1.282522	0.730176	0.012669	0.659117	81.060000	
1.256705	0.714878	0.012395	0.656623	81.200000	
1.245165	0.711520	0.012191	0.651601	81.260000	
1.300834	0.746101	0.012612	0.653636	81.430000	
1.267699	0.723379	0.012341	0.655287	81.420000	
1.231337	0.688990	0.012279	0.648182	81.660000	
1.251678	0.707371	0.012266	0.650773	81.660000	
1.291107	0.735948	0.012473	0.643664	81.860000	
1.281668	0.723391	0.012527	0.645711	81.790000	
1.308181	0.743180	0.012620	0.642462	81.800000	
1.261081	0.715053	0.012159	0.637885	81.870000	
1.217402	0.677367	0.012009	0.646087	81.560000	
1.244424	0.694921	0.012166	0.656653	81.360000	
1.247357	0.696074	0.012168	0.661011	81.370000	
1.260826	0.703850	0.012277	0.654739	81.510000	
1.198996	0.656314	0.011909	0.652287	81.490000	
1.280708	0.716176	0.012350	0.642831	81.550000	
1.291035	0.716544	0.012551	0.643066	81.640000	
1.259263	0.695421	0.012263	0.645682	81.420000	
1.318081	0.735604	0.012630	0.649703	81.410000	
1.277285	0.712063	0.012240	0.643914	81.630000	
1.260159	0.695442	0.012174	0.640869	81.470000	
1.372768	0.778094	0.012783	0.648388	81.520000	
1.259323	0.694480	0.012125	0.647775	81.530000	
1.302482	0.720769	0.012429	0.649234	81.570000	
1.297126	0.717851	0.012343	0.652288	81.370000	
1.323912	0.732897	0.012576	0.649048	81.510000	
1.287844	0.703669	0.012371	0.640051	81.750000	
1.294549	0.708162	0.012386	0.631815	81.840000	
1.304423	0.714237	0.012450	0.631380	81.850000	
1.277803	0.699880	0.012129	0.635394	81.700000	
1.293120	0.708323	0.012246	0.638674	81.690000	
1.315953	0.724193	0.012376	0.632380	81.990000	
1.343436	0.746565	0.012416	0.621847	82.270000	
1.327153	0.729389	0.012410	0.621897	82.280000	
1.273885	0.696788	0.011966	0.624825	82.380000	
1.324445	0.725240	0.012352	0.625183	82.310000	
1.309854	0.713699	0.012271	0.622353	82.390000	
1.302386	0.705875	0.012262	0.617382	82.480000	
1.333825	0.731994	0.012297	0.622621	82.390000	
1.336186	0.722959	0.012514	0.616525	82.460000	
1.329287	0.718832	0.012438	0.617439	82.510000	
1.352938	0.733105	0.012557	0.619362	82.560000	
1.334629	0.718798	0.012460	0.622121	82.440000	
1.327843	0.719903	0.012275	0.619663	82.490000	
1.343458	0.729370	0.012336	0.618585	82.560000	
1.345895	0.723518	0.012486	0.619928	82.380000	
1.329747	0.714404	0.012312	0.623258	82.330000	
1.309432	0.692721	0.012284	0.623341	82.310000	
1.337535	0.710300	0.012478	0.618119	82.540000	
1.386351	0.750665	0.012606	0.620266	82.540000	
1.304026	0.692806	0.012073	0.624296	82.490000	
1.325814	0.713473	0.012080	0.626159	82.210000	
1.351422	0.722448	0.012361	0.630889	82.240000	
1.402691	0.752501	0.012736	0.630662	82.240000	
1.399840	0.756028	0.012595	0.620197	82.420000	
1.302862	0.684774	0.012037	0.617803	82.510000	
1.302804	0.686618	0.011970	0.611618	82.480000	
1.369242	0.725989	0.012480	0.610449	82.670000	
1.337676	0.705108	0.012208	0.609457	82.530000	
1.326334	0.693254	0.012196	0.611006	82.750000	
1.419942	0.755789	0.012779	0.610792	82.550000	
1.364525	0.721374	0.012302	0.614310	82.780000	
1.370748	0.719795	0.012436	0.616041	82.740000	
1.366023	0.722775	0.012264	0.614500	82.650000	
1.363307	0.721051	0.012184	0.620834	82.510000	
1.367306	0.718579	0.012292	0.630085	82.530000	
1.368298	0.717587	0.012294	0.621447	82.660000	
1.413194	0.739880	0.012670	0.627328	82.550000	
1.334274	0.688266	0.012140	0.620845	82.660000	
1.342207	0.692242	0.012170	0.624397	82.530000	
1.376713	0.718191	0.012290	0.623224	82.570000	
1.379914	0.714443	0.012405	0.614814	82.680000	
1.380803	0.721559	0.012230	0.611980	82.810000	
1.376513	0.714309	0.012259	0.609997	82.730000	
1.400622	0.734501	0.012316	0.609272	82.850000	
1.410919	0.735500	0.012418	0.610759	82.710000	
1.414233	0.740312	0.012376	0.618373	82.630000	
1.411859	0.734362	0.012416	0.615586	82.590000	
1.393102	0.722274	0.012233	0.611576	82.750000	
1.367609	0.708720	0.012001	0.606576	82.950000	
1.431345	0.737711	0.012596	0.610574	82.770000	
1.454274	0.752793	0.012690	0.610968	82.690000	
1.390883	0.708126	0.012336	0.615969	82.540000	
1.435257	0.744200	0.012435	0.617304	82.490000	
1.402829	0.720532	0.012245	0.619909	82.450000	
1.414054	0.734571	0.012179	0.624390	82.390000	
1.386609	0.711197	0.012043	0.622999	82.470000	
1.416899	0.720426	0.012400	0.615190	82.760000	
1.410284	0.721466	0.012241	0.618230	82.780000	
1.402472	0.713318	0.012187	0.607197	82.850000	
1.426128	0.722048	0.012435	0.602440	83.040000	
1.438076	0.737858	0.012330	0.603896	83.100000	
1.417100	0.717463	0.012274	0.610833	82.770000	
1.388269	0.695656	0.012136	0.620493	82.650000	
1.347623	0.667824	0.011861	0.618665	82.720000	
1.476411	0.753991	0.012575	0.621171	82.720000	
1.414676	0.714854	0.012166	0.615927	82.790000	
1.365215	0.674730	0.011939	0.610158	82.900000	
1.442724	0.723728	0.012418	0.601901	82.950000	
1.494789	0.757572	0.012702	0.606790	82.700000	
1.409433	0.707913	0.012035	0.601409	82.920000	
1.412286	0.706626	0.012091	0.603748	82.970000	
1.443100	0.720646	0.012334	0.605221	82.790000	
1.386928	0.686927	0.011915	0.604272	82.840000	
1.457029	0.729957	0.012361	0.615501	82.560000	
1.441965	0.716338	0.012275	0.615300	82.720000	
1.512841	0.764026	0.012648	0.607446	82.780000	
1.451918	0.720277	0.012333	0.607720	82.720000	
1.462116	0.731691	0.012255	0.599649	83.000000	
1.419576	0.699469	0.012068	0.598790	83.040000	
1.533616	0.770207	0.012750	0.594696	83.040000	
1.476039	0.738760	0.012276	0.597107	82.990000	
1.461309	0.724801	0.012248	0.593596	83.210000	
1.434930	0.706713	0.012052	0.597296	83.150000	
1.431244	0.697027	0.012132	0.595375	83.190000	
1.492070	0.740056	0.012400	0.599933	83.230000	
1.509303	0.757782	0.012336	0.592302	83.390000	
1.429349	0.690891	0.012107	0.596467	83.240000	
1.510669	0.743077	0.012542	0.595836	83.150000	
1.440817	0.703176	0.012017	0.603005	82.950000	
1.477120	0.732666	0.012113	0.599197	83.110000	
1.485316	0.721244	0.012370	0.607507	82.880000	
1.514024	0.739404	0.012524	0.603622	83.090000	
1.497628	0.733731	0.012320	0.609526	82.920000	
1.439234	0.697149	0.011920	0.613847	82.930000	
1.530147	0.750887	0.012503	0.611553	83.020000	
1.519824	0.740843	0.012450	0.614564	82.750000	
1.496636	0.721705	0.012355	0.609484	82.910000	
1.510150	0.738504	0.012285	0.613701	82.910000	
1.506640	0.721954	0.012430	0.609516	83.110000	
1.570555	0.770029	0.012666	0.613970	83.050000	
1.509337	0.732387	0.012257	0.610910	83.050000	
1.531535	0.743639	0.012388	0.601876	83.070000	
1.494625	0.719833	0.012168	0.595796	83.140000	
1.536045	0.744115	0.012378	0.593045	83.170000	
1.537843	0.745842	0.012360	0.586987	83.380000	
1.484697	0.713535	0.012007	0.591876	83.320000	
1.439584	0.683812	0.011720	0.596459	83.430000	
1.533567	0.736523	0.012345	0.606094	83.270000	
1.544705	0.743033	0.012368	0.598647	83.310000	
1.448870	0.685285	0.011754	0.595498	83.660000	
1.504235	0.712800	0.012163	0.597883	83.510000	
1.512302	0.724008	0.012058	0.600695	83.560000	
1.502981	0.711750	0.012089	0.593911	83.730000	
1.535648	0.739269	0.012127	0.594486	83.710000	
1.496311	0.704061	0.012030	0.601519	83.470000	
1.519490	0.718761	0.012145	0.600339	83.170000	
1.506965	0.712706	0.011985	0.599280	83.210000	
1.498701	0.697466	0.012076	0.605247	83.100000	
1.587824	0.754465	0.012523	0.605118	83.160000	
1.537422	0.724331	0.012180	0.599245	83.050000	
1.554408	0.736824	0.012233	0.596951	83.340000	
1.516985	0.708629	0.012037	0.592838	83.580000	
1.586593	0.746414	0.012495	0.601055	83.290000	
1.576656	0.749918	0.012261	0.599666	83.380000	
1.526096	0.716893	0.011960	0.597152	83.420000	
1.576689	0.746881	0.012250	0.604104	83.140000	
1.616135	0.766164	0.012490	0.603340	83.190000	
1.625704	0.766094	0.012613	0.604895	83.290000	
1.597523	0.756530	0.012309	0.604336	83.320000	
1.604746	0.748801	0.012483	0.601799	83.340000	
1.545506	0.715547	0.012090	0.598690	83.520000	
1.589252	0.742476	0.012279	0.600613	83.500000	
1.561203	0.728584	0.012056	0.603713	83.280000	
1.596141	0.738237	0.012390	0.597864	83.370000	
1.631679	0.756621	0.012594	0.590300	83.720000	
1.613239	0.755899	0.012324	0.589846	83.460000	
1.616064	0.746552	0.012443	0.591038	83.490000	
1.604814	0.749448	0.012223	0.598988	83.630000	
1.613082	0.745101	0.012370	0.596540	83.610000	
1.590704	0.740172	0.012080	0.595662	83.740000	
1.593534	0.726379	0.012302	0.599520	83.630000	
1.624687	0.752829	0.012311	0.592753	83.720000	
1.557945	0.708835	0.011975	0.586518	83.780000	
1.565220	0.708813	0.012043	0.591406	83.790000	
1.620472	0.749225	0.012214	0.599420	83.530000	
1.636649	0.750154	0.012413	0.591709	83.910000	
1.587047	0.723753	0.012030	0.590676	83.870000	
1.622001	0.747665	0.012170	0.596990	83.710000	
1.634362	0.755723	0.012192	0.601656	83.540000	
1.578847	0.710464	0.012016	0.595258	83.570000	
1.625717	0.735435	0.012300	0.601087	83.570000	
1.632999	0.742646	0.012247	0.598810	83.700000	
1.659711	0.762248	0.012331	0.595662	83.750000	
1.609764	0.726124	0.012097	0.598809	83.810000	
1.698264	0.778224	0.012568	0.594291	83.830000	
1.602080	0.721307	0.012007	0.592528	83.920000	
1.620725	0.728347	0.012118	0.593760	83.670000	
1.621171	0.726238	0.012139	0.593228	83.770000	
1.602882	0.716829	0.011968	0.587327	83.940000	
1.608168	0.721209	0.011961	0.586215	83.960000	
1.676967	0.754283	0.012410	0.583508	83.750000	
1.638035	0.737111	0.012079	0.579479	83.800000	
1.641060	0.730693	0.012192	0.579507	84.140000	
