Train Loss	Train Loss X	Train Loss U	Val Loss	Val Acc.	Test Loss	Test Acc.	Epoch Time	
0.388396	0.388396	0.000000	2.090769	21.280000	2.079370	21.140000	15.113264	
0.026281	0.026281	0.000000	2.163666	27.600000	2.140306	28.530000	15.108814	
0.000582	0.000582	0.000000	2.384351	33.660000	2.369115	33.790000	14.976500	
0.000355	0.000355	0.000000	2.651400	34.960000	2.639696	35.120000	14.789403	
0.201760	0.201760	0.000000	3.074999	22.400000	3.039210	23.900000	14.755877	
0.087543	0.087543	0.000000	2.953528	28.700000	2.917725	29.700000	14.742565	
0.001679	0.001679	0.000000	3.122646	32.080000	3.097346	33.160000	14.822921	
0.044161	0.044161	0.000000	3.211764	33.700000	3.194089	34.770000	14.827406	
0.001107	0.001107	0.000000	3.361461	35.000000	3.349611	35.650000	14.773986	
0.000465	0.000465	0.000000	3.436192	34.200000	3.440663	34.690000	14.755077	
0.153988	0.109484	4.557235	3.414128	33.720000	3.386192	34.740000	74.695152	
0.069911	0.019826	4.662453	3.294210	34.520000	3.264032	35.490000	74.929165	
0.058147	0.007732	4.302049	2.892640	35.760000	2.865718	36.460000	75.259578	
0.133638	0.067759	5.189199	3.196597	36.000000	3.187474	36.440000	75.204902	
0.079222	0.016041	4.621239	2.629946	37.860000	2.615456	37.850000	75.138931	
0.097289	0.029009	4.661256	2.416540	37.900000	2.406572	37.780000	75.098975	
0.062192	0.002580	3.815228	2.230834	36.960000	2.232206	37.530000	75.037502	
0.261376	0.175157	5.193442	2.123010	32.800000	2.109251	32.720000	74.983449	
0.115568	0.025973	5.096954	2.270109	37.480000	2.246789	37.970000	74.939830	
0.103366	0.016975	4.656026	2.121536	39.360000	2.103182	39.480000	74.907340	
0.179682	0.087194	4.735381	2.006373	35.560000	1.997573	36.690000	74.932949	
0.094490	0.004885	4.369329	2.063991	36.100000	2.053966	37.160000	74.944222	
0.200166	0.093873	4.947471	2.031014	35.500000	2.044337	36.510000	74.942483	
0.115867	0.015366	4.474493	2.028840	37.580000	2.028706	38.970000	74.977414	
0.098367	0.003271	4.057431	1.922461	38.040000	1.917300	39.370000	74.978166	
0.120217	0.015970	4.269939	1.883548	39.120000	1.883710	39.470000	74.959972	
0.097837	0.001723	3.785413	1.846440	38.240000	1.847206	37.420000	74.948439	
0.251534	0.125979	4.761790	2.135235	33.400000	2.119851	33.060000	74.943230	
0.156190	0.040150	4.243749	2.065503	38.540000	2.052591	37.890000	74.954448	
0.207691	0.065204	5.031272	2.081474	37.200000	2.055617	37.180000	74.960602	
0.151171	0.022022	4.408294	1.963652	39.260000	1.943514	39.250000	74.972369	
0.119138	0.002301	3.859367	1.847274	39.380000	1.833710	39.510000	74.976927	
0.256603	0.114547	4.545777	1.853584	38.680000	1.847133	38.030000	74.971322	
0.145182	0.006528	4.302463	2.025744	38.320000	2.017687	38.660000	74.956261	
0.181786	0.035364	4.409889	1.933553	39.540000	1.921441	39.630000	74.958728	
0.141157	0.003658	4.022832	1.848785	40.540000	1.838511	39.960000	74.966617	
0.136274	0.001859	3.823366	1.754300	40.300000	1.747193	39.750000	74.966034	
0.301805	0.129193	4.777170	1.863412	37.640000	1.854895	38.150000	74.963068	
0.163749	0.009722	4.150612	1.868590	39.560000	1.864672	39.470000	74.957355	
0.151164	0.002794	3.895670	1.808316	39.680000	1.801504	39.710000	74.958042	
0.420751	0.225234	5.005250	2.865607	20.160000	2.851050	20.330000	74.958671	
0.251418	0.059477	4.793854	2.433990	27.820000	2.438186	27.120000	74.962298	
0.177572	0.005824	4.187388	1.983009	34.620000	1.988205	33.860000	74.963674	
0.179545	0.007500	4.097086	1.821527	36.760000	1.820502	36.440000	74.965322	
0.251156	0.079478	3.995420	1.795705	35.220000	1.793473	34.850000	74.966188	
0.289835	0.071227	4.974567	2.493192	34.980000	2.450527	34.940000	74.970363	
0.197505	0.006459	4.252849	2.010693	37.880000	1.981269	38.380000	74.971848	
0.251392	0.062917	4.106334	1.793948	38.220000	1.786222	38.000000	74.972681	
0.235858	0.022612	4.549250	1.916386	36.420000	1.918617	35.990000	74.967637	
